refund_id,payment_id,amount,ts
REF018052,PAY059615,1826,2026-08-27T23:00:00
REF018053,PAY059617,3535,2026-08-31T20:00:00
REF018054,PAY059618,2962,2026-08-07T03:00:00
REF018055,PAY059619,3314,2026-08-29T07:00:00
REF018056,PAY059625,378,2026-08-09T03:00:00
REF018057,PAY059628,3429,2026-08-16T00:00:00
REF018058,PAY059642,4872,2026-08-20T14:00:00
REF018059,PAY059646,7874,2026-09-04T10:00:00
REF018060,PAY059649,667,2026-08-13T01:00:00
REF018061,PAY059650,93,2026-08-07T18:00:00
REF018062,PAY059651,246,2026-09-02T14:00:00
REF018063,PAY059653,306,2026-08-19T03:00:00
REF018064,PAY059654,2682,2026-08-24T15:00:00
REF018065,PAY059656,1030,2026-09-04T03:00:00
REF018066,PAY059659,766,2026-08-27T17:00:00
REF018067,PAY059661,237,2026-08-23T03:00:00
REF018068,PAY059664,668,2026-08-08T06:00:00
REF018069,PAY059669,618,2026-08-15T18:00:00
REF018070,PAY059673,4673,2026-08-14T10:00:00
REF018071,PAY059674,939,2026-08-25T10:00:00
REF018072,PAY059684,3929,2026-08-17T11:00:00
REF018073,PAY059686,3532,2026-08-24T03:00:00
REF018074,PAY059688,1716,2026-08-25T12:00:00
REF018075,PAY059693,5543,2026-08-13T00:00:00
REF018076,PAY059695,1011,2026-09-03T04:00:00
REF018077,PAY059698,8463,2026-09-03T18:00:00
REF018078,PAY059701,1670,2026-09-03T23:00:00
REF018079,PAY059707,1245,2026-08-07T23:00:00
REF018080,PAY059709,212,2026-08-10T05:00:00
REF018081,PAY059713,2053,2026-08-17T21:00:00
REF018082,PAY059714,2024,2026-08-08T18:00:00
REF018083,PAY059720,5596,2026-08-26T04:00:00
REF018084,PAY059721,7065,2026-08-13T09:00:00
REF018085,PAY059723,5929,2026-08-06T09:00:00
REF018086,PAY059727,7494,2026-08-18T14:00:00
REF018087,PAY059728,4998,2026-08-15T23:00:00
REF018088,PAY059733,963,2026-08-13T19:00:00
REF018089,PAY059734,6295,2026-08-31T01:00:00
REF018090,PAY059738,816,2026-08-12T14:00:00
REF018091,PAY059739,1122,2026-08-31T19:00:00
REF018092,PAY059743,1281,2026-08-26T04:00:00
REF018093,PAY059747,2135,2026-08-16T15:00:00
REF018094,PAY059753,6540,2026-08-23T17:00:00
REF018095,PAY059754,2391,2026-08-26T20:00:00
REF018096,PAY059755,1353,2026-08-20T05:00:00
REF018097,PAY059756,2713,2026-08-12T08:00:00
REF018098,PAY059758,499,2026-08-26T00:00:00
REF018099,PAY059759,831,2026-08-09T13:00:00
REF018100,PAY059761,176,2026-08-30T02:00:00
REF018101,PAY059763,107,2026-08-07T01:00:00
REF018102,PAY059764,5755,2026-08-09T02:00:00
REF018103,PAY059765,530,2026-08-27T10:00:00
REF018104,PAY059768,621,2026-08-18T05:00:00
REF018105,PAY059769,1674,2026-08-22T13:00:00
REF018106,PAY059772,3919,2026-08-28T03:00:00
REF018107,PAY059773,358,2026-08-20T22:00:00
REF018108,PAY059777,7151,2026-08-06T19:00:00
REF018109,PAY059782,3114,2026-08-19T08:00:00
REF018110,PAY059787,3738,2026-09-04T06:00:00
REF018111,PAY059791,3774,2026-08-09T20:00:00
REF018112,PAY059796,196,2026-08-25T18:00:00
REF018113,PAY059798,6952,2026-08-14T05:00:00
REF018114,PAY059805,610,2026-08-16T22:00:00
REF018115,PAY059808,649,2026-08-27T09:00:00
REF018116,PAY059812,1142,2026-08-30T07:00:00
REF018117,PAY059815,5522,2026-08-19T12:00:00
REF018118,PAY059818,397,2026-08-08T23:00:00
REF018119,PAY059825,6924,2026-09-02T10:00:00
REF018120,PAY059828,2446,2026-08-13T15:00:00
REF018121,PAY059830,2895,2026-09-04T10:00:00
REF018122,PAY059831,501,2026-08-20T17:00:00
REF018123,PAY059833,488,2026-08-20T05:00:00
REF018124,PAY059840,613,2026-08-29T07:00:00
REF018125,PAY059844,434,2026-08-12T02:00:00
REF018126,PAY059846,5042,2026-08-28T14:00:00
REF018127,PAY059848,303,2026-08-27T06:00:00
REF018128,PAY059849,61,2026-08-11T22:00:00
REF018129,PAY059851,1131,2026-08-24T22:00:00
REF018130,PAY059853,5743,2026-08-19T17:00:00
REF018131,PAY059859,142,2026-09-01T23:00:00
REF018132,PAY059862,1539,2026-08-22T05:00:00
REF018133,PAY059864,1882,2026-08-15T19:00:00
REF018134,PAY059865,2525,2026-08-18T04:00:00
REF018135,PAY059868,1878,2026-08-28T01:00:00
REF018136,PAY059870,2343,2026-08-19T16:00:00
REF018137,PAY059880,940,2026-08-16T10:00:00
REF018138,PAY059881,3475,2026-08-17T15:00:00
REF018139,PAY059883,6800,2026-08-21T15:00:00
REF018140,PAY059887,1655,2026-08-28T18:00:00
REF018141,PAY059889,329,2026-08-12T16:00:00
REF018142,PAY059906,1220,2026-08-24T13:00:00
REF018143,PAY059906,1220,2026-08-24T14:00:00
REF018144,PAY059907,234,2026-08-27T03:00:00
REF018145,PAY059920,2023,2026-08-19T22:00:00
REF018146,PAY059921,355,2026-08-29T20:00:00
REF018147,PAY059923,302,2026-09-03T20:00:00
REF018148,PAY059926,1416,2026-09-03T16:00:00
REF018149,PAY059927,5473,2026-08-15T12:00:00
REF018150,PAY059929,2800,2026-08-30T22:00:00
REF018151,PAY059930,3629,2026-08-31T02:00:00
REF018152,PAY059931,612,2026-08-23T17:00:00
REF018153,PAY059938,3371,2026-08-10T08:00:00
REF018154,PAY059944,8603,2026-09-04T07:00:00
REF018155,PAY059945,8016,2026-09-02T04:00:00
REF018156,PAY059946,741,2026-08-08T17:00:00
REF018157,PAY059947,5113,2026-08-23T02:00:00
REF018158,PAY059955,4933,2026-08-24T21:00:00
REF018159,PAY059956,149,2026-08-26T13:00:00
REF018160,PAY059956,149,2026-08-26T14:00:00
REF018161,PAY059959,2922,2026-08-11T11:00:00
REF018162,PAY059964,4942,2026-08-12T13:00:00
REF018163,PAY059973,2022,2026-08-08T12:00:00
REF018164,PAY059974,6557,2026-08-22T14:00:00
REF018165,PAY059975,1907,2026-08-19T09:00:00
REF018166,PAY059976,1520,2026-08-28T21:00:00
REF018167,PAY059979,1219,2026-08-06T16:00:00
REF018168,PAY059985,6639,2026-08-21T14:00:00
REF018169,PAY059987,3653,2026-08-28T16:00:00
REF018170,PAY059995,254,2026-08-27T21:00:00
REF018171,PAY060000,7133,2026-08-22T12:00:00
REF018172,PAY060007,6097,2026-09-02T21:00:00
REF018173,PAY060010,1026,2026-08-11T12:00:00
REF018174,PAY060015,5716,2026-08-22T01:00:00
REF018175,PAY060016,677,2026-08-23T05:00:00
REF018176,PAY060017,5215,2026-08-07T02:00:00
REF018177,PAY060019,3966,2026-09-03T06:00:00
REF018178,PAY060021,807,2026-08-08T14:00:00
REF018179,PAY060025,698,2026-08-23T00:00:00
REF018180,PAY060026,307,2026-08-25T12:00:00
REF018181,PAY060044,73,2026-08-15T23:00:00
REF018182,PAY060046,1144,2026-08-30T23:00:00
REF018183,PAY060048,9287,2026-09-02T01:00:00
REF018184,PAY060052,468,2026-08-20T01:00:00
REF018185,PAY060058,2949,2026-08-12T22:00:00
REF018186,PAY060059,2259,2026-09-02T22:00:00
REF018187,PAY060063,1379,2026-08-09T01:00:00
REF018188,PAY060072,4873,2026-09-04T07:00:00
REF018189,PAY060082,1432,2026-08-30T17:00:00
REF018190,PAY060083,1456,2026-08-31T00:00:00
REF018191,PAY060086,4440,2026-08-19T03:00:00
REF018192,PAY060087,7652,2026-08-29T03:00:00
REF018193,PAY060092,3143,2026-08-16T07:00:00
REF018194,PAY060097,1476,2026-08-24T02:00:00
REF018195,PAY060106,71,2026-08-16T00:00:00
REF018196,PAY060108,623,2026-08-24T07:00:00
REF018197,PAY060109,3826,2026-08-21T12:00:00
REF018198,PAY060110,2231,2026-08-27T00:00:00
REF018199,PAY060112,6426,2026-08-16T12:00:00
REF018200,PAY060118,1054,2026-08-16T03:00:00
REF018201,PAY060125,275,2026-08-28T13:00:00
REF018202,PAY060127,3405,2026-08-19T12:00:00
REF018203,PAY060131,233,2026-08-30T06:00:00
REF018204,PAY060139,2578,2026-08-27T12:00:00
REF018205,PAY060143,294,2026-09-03T12:00:00
REF018206,PAY060145,687,2026-08-24T11:00:00
REF018207,PAY060146,7355,2026-09-03T21:00:00
REF018208,PAY060157,3083,2026-08-17T06:00:00
REF018209,PAY060172,986,2026-08-24T20:00:00
REF018210,PAY060173,4280,2026-08-13T11:00:00
REF018211,PAY060174,95,2026-08-11T16:00:00
REF018212,PAY060181,2950,2026-08-23T16:00:00
REF018213,PAY060188,4023,2026-08-17T09:00:00
REF018214,PAY060189,247,2026-08-13T17:00:00
REF018215,PAY060190,2341,2026-08-20T06:00:00
REF018216,PAY060191,76,2026-09-03T09:00:00
REF018217,PAY060201,2650,2026-08-08T07:00:00
REF018218,PAY060206,1123,2026-08-07T19:00:00
REF018219,PAY060207,3074,2026-08-17T07:00:00
REF018220,PAY060211,8274,2026-08-26T20:00:00
REF018221,PAY060212,5284,2026-08-22T03:00:00
REF018222,PAY060216,2801,2026-08-23T09:00:00
REF018223,PAY060221,622,2026-08-21T23:00:00
REF018224,PAY060225,768,2026-08-13T16:00:00
REF018225,PAY060226,2836,2026-08-15T07:00:00
REF018226,PAY060228,982,2026-08-08T13:00:00
REF018227,PAY060231,631,2026-08-31T17:00:00
REF018228,PAY060232,2332,2026-08-25T22:00:00
REF018229,PAY060242,864,2026-08-31T14:00:00
REF018230,PAY060244,2876,2026-08-15T10:00:00
REF018231,PAY060255,100,2026-08-07T18:00:00
REF018232,PAY060256,643,2026-08-10T19:00:00
REF018233,PAY060258,1027,2026-09-03T23:00:00
REF018234,PAY060260,325,2026-08-26T16:00:00
REF018235,PAY060268,963,2026-08-26T02:00:00
REF018236,PAY060281,6666,2026-08-16T02:00:00
REF018237,PAY060282,6326,2026-08-15T06:00:00
REF018238,PAY060283,4734,2026-08-31T20:00:00
REF018239,PAY060284,3215,2026-08-30T19:00:00
REF018240,PAY060289,569,2026-08-27T16:00:00
REF018241,PAY060296,1926,2026-09-01T04:00:00
REF018242,PAY060305,3260,2026-08-27T12:00:00
REF018243,PAY060311,652,2026-08-08T13:00:00
REF018244,PAY060314,3529,2026-08-15T17:00:00
REF018245,PAY060315,1227,2026-08-15T16:00:00
REF018246,PAY060316,3061,2026-08-24T00:00:00
REF018247,PAY060318,6828,2026-08-08T23:00:00
REF018248,PAY060324,1212,2026-08-11T16:00:00
REF018249,PAY060325,5756,2026-08-19T12:00:00
REF018250,PAY060327,4939,2026-09-03T13:00:00
REF018251,PAY060331,483,2026-08-29T10:00:00
REF018252,PAY060335,390,2026-08-28T06:00:00
REF018253,PAY060336,2585,2026-08-14T23:00:00
REF018254,PAY060340,2717,2026-08-21T22:00:00
REF018255,PAY060341,3705,2026-08-23T17:00:00
REF018256,PAY060342,679,2026-08-25T02:00:00
REF018257,PAY060343,5718,2026-08-24T08:00:00
REF018258,PAY060347,1608,2026-08-19T00:00:00
REF018259,PAY060350,4106,2026-08-26T02:00:00
REF018260,PAY060355,5206,2026-09-03T22:00:00
REF018261,PAY060356,1203,2026-08-09T03:00:00
REF018262,PAY060366,1550,2026-08-25T18:00:00
REF018263,PAY060367,3707,2026-08-20T01:00:00
REF018264,PAY060371,290,2026-08-07T23:00:00
REF018265,PAY060373,1454,2026-08-31T05:00:00
REF018266,PAY060374,2947,2026-08-19T02:00:00
REF018267,PAY060381,606,2026-08-28T22:00:00
REF018268,PAY060382,1084,2026-08-23T04:00:00
REF018269,PAY060387,2125,2026-08-12T13:00:00
REF018270,PAY060388,6392,2026-08-17T02:00:00
REF018271,PAY060390,1966,2026-08-25T18:00:00
REF018272,PAY060391,626,2026-08-22T18:00:00
REF018273,PAY060393,7436,2026-08-13T04:00:00
REF018274,PAY060397,1496,2026-08-20T16:00:00
REF018275,PAY060407,6015,2026-08-29T07:00:00
REF018276,PAY060409,2462,2026-08-12T17:00:00
REF018277,PAY060413,2248,2026-08-21T01:00:00
REF018278,PAY060414,2151,2026-08-25T15:00:00
REF018279,PAY060415,8192,2026-08-15T04:00:00
REF018280,PAY060421,2235,2026-08-22T07:00:00
REF018281,PAY060422,3629,2026-08-25T17:00:00
REF018282,PAY060425,924,2026-09-02T16:00:00
REF018283,PAY060427,1164,2026-08-24T02:00:00
REF018284,PAY060429,561,2026-09-01T18:00:00
REF018285,PAY060432,445,2026-09-02T13:00:00
REF018286,PAY060441,80,2026-08-06T14:00:00
REF018287,PAY060444,1699,2026-08-14T10:00:00
REF018288,PAY060451,6371,2026-08-27T16:00:00
REF018289,PAY060454,236,2026-08-26T05:00:00
REF018290,PAY060455,1547,2026-08-10T14:00:00
REF018291,PAY060456,70,2026-08-19T17:00:00
REF018292,PAY060461,4935,2026-08-24T09:00:00
REF018293,PAY060463,1754,2026-08-27T16:00:00
REF018294,PAY060465,3496,2026-08-26T20:00:00
REF018295,PAY060469,1339,2026-08-25T17:00:00
REF018296,PAY060472,773,2026-08-22T06:00:00
REF018297,PAY060474,4929,2026-08-20T17:00:00
REF018298,PAY060479,1681,2026-08-08T12:00:00
REF018299,PAY060480,419,2026-08-11T10:00:00
REF018300,PAY060481,1474,2026-08-26T23:00:00
REF018301,PAY060487,211,2026-08-11T06:00:00
REF018302,PAY060488,3468,2026-08-31T15:00:00
REF018303,PAY060491,3994,2026-08-14T09:00:00
REF018304,PAY060493,1003,2026-08-26T01:00:00
REF018305,PAY060494,4672,2026-08-10T08:00:00
REF018306,PAY060504,7783,2026-08-18T08:00:00
REF018307,PAY060505,4265,2026-09-03T11:00:00
REF018308,PAY060508,585,2026-08-08T14:00:00
REF018309,PAY060512,4430,2026-08-30T19:00:00
REF018310,PAY060515,2155,2026-08-30T19:00:00
REF018311,PAY060519,2000,2026-08-18T12:00:00
REF018312,PAY060522,1302,2026-08-22T23:00:00
REF018313,PAY060529,2386,2026-08-25T20:00:00
REF018314,PAY060531,520,2026-08-24T13:00:00
REF018315,PAY060536,1852,2026-08-12T03:00:00
REF018316,PAY060538,149,2026-08-11T12:00:00
REF018317,PAY060540,748,2026-08-20T21:00:00
REF018318,PAY060549,5540,2026-08-29T20:00:00
REF018319,PAY060552,190,2026-08-12T08:00:00
REF018320,PAY060559,5892,2026-08-24T23:00:00
REF018321,PAY060561,1074,2026-09-01T04:00:00
REF018322,PAY060562,490,2026-08-14T20:00:00
REF018323,PAY060563,279,2026-08-08T10:00:00
REF018324,PAY060566,4268,2026-08-06T21:00:00
REF018325,PAY060567,469,2026-08-09T17:00:00
REF018326,PAY060576,391,2026-09-01T22:00:00
REF018327,PAY060577,1119,2026-09-03T21:00:00
REF018328,PAY060583,801,2026-08-10T07:00:00
REF018329,PAY060584,2729,2026-08-14T19:00:00
REF018330,PAY060589,246,2026-09-01T11:00:00
REF018331,PAY060595,2165,2026-08-26T19:00:00
REF018332,PAY060598,1152,2026-08-18T10:00:00
REF018333,PAY060599,661,2026-08-14T21:00:00
REF018334,PAY060605,6434,2026-08-22T20:00:00
REF018335,PAY060609,221,2026-08-18T12:00:00
REF018336,PAY060613,656,2026-08-29T21:00:00
REF018337,PAY060616,6777,2026-08-26T07:00:00
REF018338,PAY060621,160,2026-08-25T20:00:00
REF018339,PAY060623,890,2026-08-16T21:00:00
REF018340,PAY060631,948,2026-08-12T06:00:00
REF018341,PAY060638,819,2026-08-23T08:00:00
REF018342,PAY060641,1609,2026-08-15T20:00:00
REF018343,PAY060642,164,2026-08-24T21:00:00
REF018344,PAY060643,1964,2026-08-13T02:00:00
REF018345,PAY060644,77,2026-08-08T06:00:00
REF018346,PAY060645,1975,2026-08-13T15:00:00
REF018347,PAY060648,2335,2026-09-01T05:00:00
REF018348,PAY060649,4198,2026-08-07T13:00:00
REF018349,PAY060650,239,2026-08-11T01:00:00
REF018350,PAY060652,1056,2026-08-07T05:00:00
REF018351,PAY060663,3099,2026-08-30T09:00:00
REF018352,PAY060670,113,2026-08-27T03:00:00
REF018353,PAY060674,1146,2026-08-22T02:00:00
REF018354,PAY060676,273,2026-08-23T18:00:00
REF018355,PAY060678,6247,2026-08-10T21:00:00
REF018356,PAY060682,3128,2026-08-18T07:00:00
REF018357,PAY060684,7375,2026-08-20T04:00:00
REF018358,PAY060689,862,2026-08-07T09:00:00
REF018359,PAY060693,1714,2026-08-21T23:00:00
REF018360,PAY060694,502,2026-08-24T22:00:00
REF018361,PAY060695,84,2026-08-10T12:00:00
REF018362,PAY060696,57,2026-08-19T13:00:00
REF018363,PAY060700,8088,2026-08-22T00:00:00
REF018364,PAY060706,1123,2026-08-10T02:00:00
REF018365,PAY060707,4029,2026-08-09T00:00:00
REF018366,PAY060711,2443,2026-08-17T06:00:00
REF018367,PAY060714,170,2026-08-23T10:00:00
REF018368,PAY060733,4487,2026-08-10T15:00:00
REF018369,PAY060734,1226,2026-08-18T11:00:00
REF018370,PAY060740,5354,2026-08-31T05:00:00
REF018371,PAY060741,6779,2026-08-17T15:00:00
REF018372,PAY060742,556,2026-08-09T16:00:00
REF018373,PAY060743,1172,2026-09-03T09:00:00
REF018374,PAY060744,2001,2026-08-26T12:00:00
REF018375,PAY060746,3455,2026-08-30T12:00:00
REF018376,PAY060748,1619,2026-08-06T22:00:00
REF018377,PAY060757,1693,2026-08-29T05:00:00
REF018378,PAY060758,6756,2026-08-15T03:00:00
REF018379,PAY060759,106,2026-08-16T09:00:00
REF018380,PAY060761,136,2026-08-06T09:00:00
REF018381,PAY060768,152,2026-09-01T12:00:00
REF018382,PAY060778,390,2026-08-08T23:00:00
REF018383,PAY060783,2849,2026-08-21T04:00:00
REF018384,PAY060789,802,2026-08-31T05:00:00
REF018385,PAY060791,4952,2026-08-25T12:00:00
REF018386,PAY060796,514,2026-08-25T12:00:00
REF018387,PAY060802,659,2026-08-16T09:00:00
REF018388,PAY060804,1485,2026-08-28T01:00:00
REF018389,PAY060807,1458,2026-08-06T23:00:00
REF018390,PAY060808,400,2026-08-19T16:00:00
REF018391,PAY060809,1037,2026-08-27T15:00:00
REF018392,PAY060822,3565,2026-08-11T02:00:00
REF018393,PAY060823,621,2026-08-17T18:00:00
REF018394,PAY060831,589,2026-08-14T11:00:00
REF018395,PAY060836,4938,2026-08-13T06:00:00
REF018396,PAY060837,4383,2026-09-02T15:00:00
REF018397,PAY060841,1465,2026-09-02T11:00:00
REF018398,PAY060844,1558,2026-09-01T22:00:00
REF018399,PAY060845,3488,2026-08-22T05:00:00
REF018400,PAY060851,909,2026-08-26T16:00:00
REF018401,PAY060852,3060,2026-08-14T04:00:00
REF018402,PAY060856,3367,2026-08-09T22:00:00
REF018403,PAY060857,982,2026-08-19T06:00:00
REF018404,PAY060861,1063,2026-08-27T10:00:00
REF018405,PAY060862,5197,2026-08-16T06:00:00
REF018406,PAY060863,468,2026-08-26T04:00:00
REF018407,PAY060865,4128,2026-08-15T09:00:00
REF018408,PAY060867,2605,2026-08-13T12:00:00
REF018409,PAY060871,891,2026-08-29T02:00:00
REF018410,PAY060877,280,2026-08-30T20:00:00
REF018411,PAY060886,2477,2026-08-14T23:00:00
REF018412,PAY060887,3384,2026-08-07T17:00:00
REF018413,PAY060889,5798,2026-08-10T12:00:00
REF018414,PAY060890,2707,2026-08-29T16:00:00
REF018415,PAY060891,1276,2026-08-08T16:00:00
REF018416,PAY060894,732,2026-08-16T14:00:00
REF018417,PAY060896,1205,2026-08-18T07:00:00
REF018418,PAY060897,70,2026-08-06T23:00:00
REF018419,PAY060898,2427,2026-08-12T23:00:00
REF018420,PAY060899,5060,2026-08-23T02:00:00
REF018421,PAY060902,6508,2026-08-21T20:00:00
REF018422,PAY060905,4316,2026-08-08T09:00:00
REF018423,PAY060907,621,2026-08-21T10:00:00
REF018424,PAY060909,5675,2026-08-28T03:00:00
REF018425,PAY060917,4751,2026-08-10T18:00:00
REF018426,PAY060918,439,2026-08-22T04:00:00
REF018427,PAY060920,925,2026-08-12T23:00:00
REF018428,PAY060923,898,2026-08-11T08:00:00
REF018429,PAY060931,1604,2026-09-02T13:00:00
REF018430,PAY060936,4051,2026-08-29T11:00:00
REF018431,PAY060941,1961,2026-08-22T10:00:00
REF018432,PAY060942,685,2026-08-31T17:00:00
REF018433,PAY060943,814,2026-08-17T12:00:00
REF018434,PAY060948,2380,2026-08-25T10:00:00
REF018435,PAY060951,4482,2026-08-13T18:00:00
REF018436,PAY060953,652,2026-08-25T09:00:00
REF018437,PAY060955,1133,2026-08-20T17:00:00
REF018438,PAY060959,1281,2026-08-13T16:00:00
REF018439,PAY060962,5154,2026-08-17T02:00:00
REF018440,PAY060966,1549,2026-08-19T10:00:00
REF018441,PAY060969,233,2026-09-02T18:00:00
REF018442,PAY060972,8391,2026-08-08T00:00:00
REF018443,PAY060974,1424,2026-08-23T18:00:00
REF018444,PAY060978,4769,2026-08-22T07:00:00
REF018445,PAY060979,2646,2026-08-31T05:00:00
REF018446,PAY060980,265,2026-08-23T09:00:00
REF018447,PAY060983,268,2026-08-15T22:00:00
REF018448,PAY060984,334,2026-08-10T02:00:00
REF018449,PAY060985,1376,2026-08-22T15:00:00
REF018450,PAY060986,295,2026-08-19T02:00:00
REF018451,PAY060987,1205,2026-08-17T08:00:00
REF018452,PAY060988,4270,2026-08-08T16:00:00
REF018453,PAY060992,3225,2026-08-26T06:00:00
REF018454,PAY060993,1919,2026-08-31T05:00:00
REF018455,PAY060999,7870,2026-08-27T22:00:00
REF018456,PAY061001,1100,2026-08-13T06:00:00
REF018457,PAY061014,1727,2026-08-27T13:00:00
REF018458,PAY061015,3770,2026-08-10T00:00:00
REF018459,PAY061023,5237,2026-08-23T07:00:00
REF018460,PAY061024,3808,2026-08-16T13:00:00
REF018461,PAY061040,5964,2026-08-06T22:00:00
REF018462,PAY061044,3236,2026-08-20T15:00:00
REF018463,PAY061045,1987,2026-08-31T17:00:00
REF018464,PAY061057,3720,2026-08-11T00:00:00
REF018465,PAY061069,1145,2026-08-17T00:00:00
REF018466,PAY061070,6563,2026-08-25T06:00:00
REF018467,PAY061072,4843,2026-08-19T18:00:00
REF018468,PAY061076,1045,2026-08-22T09:00:00
REF018469,PAY061078,1981,2026-08-27T00:00:00
REF018470,PAY061080,1003,2026-08-08T20:00:00
REF018471,PAY061084,1261,2026-08-18T14:00:00
REF018472,PAY061085,2685,2026-08-16T22:00:00
REF018473,PAY061098,186,2026-08-16T21:00:00
REF018474,PAY061103,337,2026-08-14T23:00:00
REF018475,PAY061106,2958,2026-08-30T15:00:00
REF018476,PAY061107,3749,2026-08-20T07:00:00
REF018477,PAY061110,3377,2026-08-18T22:00:00
REF018478,PAY061113,4443,2026-08-06T11:00:00
REF018479,PAY061114,2185,2026-08-19T21:00:00
REF018480,PAY061115,995,2026-08-23T22:00:00
REF018481,PAY061122,4510,2026-08-31T11:00:00
REF018482,PAY061125,1992,2026-08-06T19:00:00
REF018483,PAY061126,3077,2026-08-17T03:00:00
REF018484,PAY061130,3224,2026-09-04T07:00:00
REF018485,PAY061131,125,2026-08-18T22:00:00
REF018486,PAY061133,2464,2026-08-16T16:00:00
REF018487,PAY061134,730,2026-08-30T00:00:00
REF018488,PAY061136,563,2026-08-06T17:00:00
REF018489,PAY061149,1208,2026-09-04T04:00:00
REF018490,PAY061150,1456,2026-08-11T02:00:00
REF018491,PAY061154,867,2026-09-01T06:00:00
REF018492,PAY061155,7119,2026-08-12T05:00:00
REF018493,PAY061157,5855,2026-09-02T23:00:00
REF018494,PAY061173,949,2026-08-13T17:00:00
REF018495,PAY061183,462,2026-08-22T01:00:00
REF018496,PAY061185,1518,2026-08-14T00:00:00
REF018497,PAY061187,2453,2026-08-08T21:00:00
REF018498,PAY061192,208,2026-08-16T05:00:00
REF018499,PAY061192,208,2026-08-16T06:00:00
REF018500,PAY061194,5381,2026-08-11T13:00:00
REF018501,PAY061202,158,2026-09-01T14:00:00
REF018502,PAY061206,1729,2026-09-01T23:00:00
REF018503,PAY061209,1111,2026-08-31T22:00:00
REF018504,PAY061210,313,2026-08-11T16:00:00
REF018505,PAY061212,228,2026-08-11T01:00:00
REF018506,PAY061224,3903,2026-09-01T06:00:00
REF018507,PAY061225,1362,2026-08-30T01:00:00
REF018508,PAY061228,5592,2026-08-20T12:00:00
REF018509,PAY061229,4074,2026-08-07T21:00:00
REF018510,PAY061232,606,2026-08-13T23:00:00
REF018511,PAY061236,318,2026-08-21T06:00:00
REF018512,PAY061237,71,2026-08-19T05:00:00
REF018513,PAY061238,4551,2026-09-04T01:00:00
REF018514,PAY061240,66,2026-08-30T18:00:00
