credit_id,settlement_id,amount,ts
CR059424,SET059503,40798,2026-08-30T07:00:00
CR059425,SET059504,15984,2026-08-23T18:00:00
CR059426,SET059505,40045,2026-08-25T13:00:00
CR059427,SET059506,3835,2026-08-16T00:00:00
CR059428,SET059507,16964,2026-08-14T00:00:00
CR059429,SET059508,18205,2026-09-02T12:00:00
CR059430,SET059509,43412,2026-08-29T05:00:00
CR059431,SET059510,36355,2026-08-28T05:00:00
CR059432,SET059511,18948,2026-09-03T06:00:00
CR059433,SET059512,38432,2026-08-27T14:00:00
CR059434,SET059513,17416,2026-08-29T19:00:00
CR059435,SET059514,33488,2026-08-12T15:00:00
CR059436,SET059515,11695,2026-08-28T03:00:00
CR059437,SET059516,5547,2026-08-17T01:00:00
CR059438,SET059517,25918,2026-09-01T00:00:00
CR059439,SET059518,22968,2026-08-07T07:00:00
CR059440,SET059519,26736,2026-08-29T11:00:00
CR059441,SET059520,11009,2026-08-07T10:00:00
CR059442,SET059521,37876,2026-08-20T20:00:00
CR059443,SET059522,25128,2026-08-11T22:00:00
CR059444,SET059523,9082,2026-08-19T15:00:00
CR059445,SET059524,3622,2026-08-28T07:00:00
CR059446,SET059525,10979,2026-08-09T07:00:00
CR059447,SET059526,6044,2026-08-28T09:00:00
CR059448,SET059527,10156,2026-08-28T02:00:00
CR059449,SET059528,36081,2026-08-16T04:00:00
CR059450,SET059529,39365,2026-08-12T18:00:00
CR059451,SET059530,19333,2026-08-09T19:00:00
CR059452,SET059531,35269,2026-08-21T23:00:00
CR059453,SET059532,14379,2026-08-19T09:00:00
CR059454,SET059533,3925,2026-08-27T06:00:00
CR059455,SET059534,38829,2026-08-20T11:00:00
CR059456,SET059535,31991,2026-09-02T07:00:00
CR059457,SET059536,24689,2026-09-02T04:00:00
CR059458,SET059537,39601,2026-08-23T10:00:00
CR059459,SET059538,44175,2026-08-06T18:00:00
CR059460,SET059539,43667,2026-08-27T14:00:00
CR059461,SET059540,46251,2026-08-27T23:00:00
CR059462,SET059541,43363,2026-08-09T11:00:00
CR059463,SET059542,26403,2026-08-20T18:00:00
CR059464,SET059543,13688,2026-09-01T23:00:00
CR059465,SET059544,28742,2026-08-18T16:00:00
CR059466,SET059545,29898,2026-08-14T08:00:00
CR059467,SET059546,34097,2026-09-04T11:00:00
CR059468,SET059547,9111,2026-08-23T13:00:00
CR059469,SET059548,38916,2026-08-13T14:00:00
CR059470,SET059549,14777,2026-08-13T05:00:00
CR059471,SET059550,895,2026-08-07T22:00:00
CR059472,SET059551,1498,2026-09-02T18:00:00
CR059473,SET059552,1805,2026-08-15T17:00:00
CR059474,SET059553,11381,2026-08-19T07:00:00
CR059475,SET059554,20871,2026-08-24T19:00:00
CR059476,SET059555,4761,2026-09-02T15:00:00
CR059477,SET059556,4495,2026-09-04T07:00:00
CR059478,SET059557,11476,2026-08-14T18:00:00
CR059479,SET059558,1936,2026-08-25T09:00:00
CR059480,SET059559,16446,2026-08-27T21:00:00
CR059481,SET059560,15479,2026-09-02T13:00:00
CR059482,SET059561,9581,2026-08-23T07:00:00
CR059483,SET059562,10680,2026-08-26T13:00:00
CR059484,SET059563,7730,2026-08-25T18:00:00
CR059485,SET059564,8144,2026-08-08T10:00:00
CR059486,SET059565,11624,2026-08-25T07:00:00
CR059487,SET059566,26494,2026-08-14T01:00:00
CR059488,SET059567,37621,2026-08-18T22:00:00
CR059489,SET059568,17830,2026-09-02T11:00:00
CR059490,SET059569,11415,2026-08-15T22:00:00
CR059491,SET059570,43777,2026-08-29T15:00:00
CR059492,SET059571,34653,2026-08-28T08:00:00
CR059493,SET059572,13428,2026-08-17T11:00:00
CR059494,SET059573,41143,2026-08-14T14:00:00
CR059495,SET059574,5279,2026-08-25T14:00:00
CR059496,SET059575,28166,2026-08-26T02:00:00
CR059497,SET059576,35585,2026-08-07T09:00:00
CR059498,SET059577,1347,2026-09-01T10:00:00
CR059499,SET059578,7546,2026-08-22T01:00:00
CR059500,SET059579,1259,2026-08-23T11:00:00
CR059501,SET059580,41653,2026-08-30T12:00:00
CR059502,SET059581,2501,2026-08-28T22:00:00
CR059503,SET059582,19372,2026-09-04T11:00:00
CR059504,SET059583,12864,2026-08-30T02:00:00
CR059505,SET059584,26969,2026-08-17T15:00:00
CR059506,SET059585,25248,2026-08-18T04:00:00
CR059507,SET059586,27437,2026-08-24T07:00:00
CR059508,SET059587,39796,2026-08-21T12:00:00
CR059509,SET059588,7594,2026-08-25T16:00:00
CR059510,SET059589,32301,2026-08-30T07:00:00
CR059511,SET059590,40508,2026-08-09T12:00:00
CR059512,SET059591,12023,2026-08-22T12:00:00
CR059513,SET059592,43349,2026-08-12T16:00:00
CR059514,SET059593,30883,2026-08-13T04:00:00
CR059515,SET059594,45121,2026-09-02T04:00:00
CR059516,SET059595,6003,2026-09-03T08:00:00
CR059517,SET059596,33644,2026-08-10T08:00:00
CR059518,SET059597,28406,2026-08-15T18:00:00
CR059519,SET059598,34511,2026-09-03T22:00:00
CR059520,SET059599,44538,2026-08-08T16:00:00
CR059521,SET059600,25224,2026-09-03T10:00:00
CR059522,SET059601,37457,2026-09-04T03:00:00
CR059523,SET059602,29534,2026-08-30T01:00:00
CR059524,SET059603,30670,2026-08-16T01:00:00
CR059525,SET059604,16728,2026-08-26T23:00:00
CR059526,SET059605,1807,2026-09-04T05:00:00
CR059527,SET059606,1807,2026-09-04T05:00:00
CR059528,SET059607,7504,2026-08-08T03:00:00
CR059529,SET059608,26097,2026-08-18T09:00:00
CR059530,SET059609,11557,2026-08-10T09:00:00
CR059531,SET059610,25083,2026-08-23T17:00:00
CR059532,SET059611,41060,2026-08-29T20:00:00
CR059533,SET059612,2829,2026-08-20T07:00:00
CR059534,SET059613,43489,2026-08-18T01:00:00
CR059535,SET059614,29176,2026-08-08T22:00:00
CR059536,SET059615,1018,2026-08-25T07:00:00
CR059537,SET059616,45381,2026-08-10T21:00:00
CR059538,SET059617,9327,2026-08-19T14:00:00
CR059539,SET059618,26105,2026-08-22T16:00:00
CR059540,SET059619,13105,2026-08-09T16:00:00
CR059541,SET059620,30936,2026-08-26T08:00:00
CR059542,SET059621,31269,2026-08-13T13:00:00
CR059543,SET059622,18963,2026-08-14T17:00:00
CR059544,SET059623,38069,2026-08-06T13:00:00
CR059545,SET059624,24745,2026-08-22T11:00:00
CR059546,SET059625,8443,2026-08-16T22:00:00
CR059547,SET059626,16342,2026-08-10T07:00:00
CR059548,SET059627,31519,2026-08-18T18:00:00
CR059549,SET059628,24498,2026-08-16T03:00:00
CR059550,SET059629,16174,2026-08-21T22:00:00
CR059551,SET059630,26090,2026-08-24T21:00:00
CR059552,SET059631,18667,2026-08-19T23:00:00
CR059553,SET059632,15861,2026-08-10T08:00:00
CR059554,SET059633,9523,2026-08-13T23:00:00
CR059555,SET059634,32779,2026-08-31T05:00:00
CR059556,SET059635,28510,2026-08-29T22:00:00
CR059557,SET059636,25409,2026-09-04T11:00:00
CR059558,SET059637,8369,2026-08-15T21:00:00
CR059559,SET059638,13114,2026-08-12T18:00:00
CR059560,SET059639,7745,2026-08-31T23:00:00
CR059561,SET059640,6183,2026-08-19T02:00:00
CR059562,SET059641,39758,2026-09-01T14:00:00
CR059563,SET059642,5071,2026-08-21T11:00:00
CR059564,SET059643,9677,2026-08-26T08:00:00
CR059565,SET059644,32288,2026-09-02T08:00:00
CR059566,SET059645,11451,2026-08-23T00:00:00
CR059567,SET059646,46385,2026-08-17T05:00:00
CR059568,SET059647,13314,2026-08-16T19:00:00
CR059569,SET059648,30547,2026-08-12T01:00:00
CR059570,SET059649,9719,2026-08-17T03:00:00
CR059571,SET059650,38113,2026-08-22T19:00:00
CR059572,SET059651,30651,2026-08-25T00:00:00
CR059573,SET059652,30260,2026-08-26T02:00:00
CR059574,SET059653,34061,2026-08-23T21:00:00
CR059575,SET059654,30569,2026-08-27T00:00:00
CR059576,SET059655,16668,2026-08-20T09:00:00
CR059577,SET059656,12955,2026-08-12T12:00:00
CR059578,SET059657,27986,2026-08-21T13:00:00
CR059579,SET059658,14596,2026-08-26T04:00:00
CR059580,SET059659,20304,2026-08-09T17:00:00
CR059581,SET059660,11256,2026-08-08T17:00:00
CR059582,SET059661,34751,2026-08-30T06:00:00
CR059583,SET059662,45488,2026-08-18T07:00:00
CR059584,SET059663,11956,2026-08-07T05:00:00
CR059585,SET059664,35038,2026-08-09T06:00:00
CR059586,SET059665,8325,2026-08-27T14:00:00
CR059587,SET059666,31393,2026-08-13T02:00:00
CR059588,SET059667,38634,2026-09-04T07:00:00
CR059589,SET059668,5513,2026-08-18T09:00:00
CR059590,SET059669,43423,2026-08-22T17:00:00
CR059591,SET059670,5072,2026-08-10T02:00:00
CR059592,SET059671,38048,2026-08-13T01:00:00
CR059593,SET059672,24161,2026-08-28T07:00:00
CR059594,SET059673,28302,2026-08-21T02:00:00
CR059595,SET059674,28306,2026-08-25T18:00:00
CR059596,SET059675,21883,2026-08-18T18:00:00
CR059597,SET059676,42272,2026-08-23T16:00:00
CR059598,SET059677,29103,2026-08-06T23:00:00
CR059599,SET059678,32335,2026-08-13T04:00:00
CR059600,SET059679,21553,2026-08-13T16:00:00
CR059601,SET059680,44099,2026-08-14T22:00:00
CR059602,SET059681,34610,2026-08-22T11:00:00
CR059603,SET059682,40278,2026-08-19T12:00:00
CR059604,SET059683,9733,2026-08-11T00:00:00
CR059605,SET059684,11588,2026-08-21T04:00:00
CR059606,SET059685,32384,2026-09-02T23:00:00
CR059607,SET059686,43061,2026-08-25T13:00:00
CR059608,SET059687,25279,2026-09-04T10:00:00
CR059609,SET059688,6803,2026-09-01T12:00:00
CR059610,SET059689,24566,2026-08-30T17:00:00
CR059611,SET059690,2480,2026-08-07T03:00:00
CR059612,SET059691,29668,2026-08-10T00:00:00
CR059613,SET059692,31601,2026-08-28T17:00:00
CR059614,SET059693,33057,2026-08-19T10:00:00
CR059615,SET059694,44727,2026-08-11T13:00:00
CR059616,SET059695,1756,2026-09-04T09:00:00
CR059617,SET059696,2345,2026-08-25T22:00:00
CR059618,SET059697,39908,2026-08-15T06:00:00
CR059619,SET059698,31332,2026-08-14T09:00:00
CR059620,SET059699,14481,2026-08-16T20:00:00
CR059621,SET059700,45557,2026-08-12T04:00:00
CR059622,SET059701,20307,2026-08-17T22:00:00
CR059623,SET059702,42160,2026-08-24T02:00:00
CR059624,SET059703,33630,2026-08-18T19:00:00
CR059625,SET059704,32156,2026-08-16T03:00:00
CR059626,SET059705,14088,2026-08-17T02:00:00
CR059627,SET059706,36294,2026-08-23T05:00:00
CR059628,SET059707,30277,2026-08-10T16:00:00
CR059629,SET059708,16566,2026-08-27T13:00:00
CR059630,SET059709,23053,2026-08-13T09:00:00
CR059631,SET059710,13935,2026-08-11T11:00:00
CR059632,SET059711,11844,2026-09-01T00:00:00
CR059633,SET059712,34665,2026-08-30T11:00:00
CR059634,SET059713,41234,2026-08-30T10:00:00
CR059635,SET059714,15582,2026-08-15T15:00:00
CR059636,SET059715,34548,2026-08-19T16:00:00
CR059637,SET059716,41232,2026-08-22T07:00:00
CR059638,SET059717,37089,2026-08-10T21:00:00
CR059639,SET059718,2275,2026-08-09T03:00:00
CR059640,SET059719,18513,2026-08-14T11:00:00
CR059641,SET059720,22568,2026-08-18T06:00:00
CR059642,SET059721,13527,2026-08-14T22:00:00
CR059643,SET059722,11974,2026-08-30T03:00:00
CR059644,SET059723,31355,2026-08-23T16:00:00
CR059645,SET059724,23975,2026-08-30T01:00:00
CR059646,SET059725,32059,2026-09-02T14:00:00
CR059647,SET059726,18067,2026-08-16T21:00:00
CR059648,SET059727,24421,2026-09-03T03:00:00
CR059649,SET059728,11577,2026-08-13T19:00:00
CR059650,SET059729,42061,2026-08-26T05:00:00
CR059651,SET059730,24351,2026-09-04T11:00:00
CR059652,SET059731,18465,2026-08-20T21:00:00
CR059653,SET059732,34999,2026-08-23T08:00:00
CR059654,SET059733,46023,2026-08-20T09:00:00
CR059655,SET059734,34642,2026-09-03T03:00:00
CR059656,SET059735,4380,2026-08-14T07:00:00
CR059657,SET059736,29448,2026-08-09T17:00:00
CR059658,SET059737,37365,2026-09-01T00:00:00
CR059659,SET059738,35984,2026-08-08T00:00:00
CR059660,SET059739,14211,2026-08-12T06:00:00
CR059661,SET059740,10342,2026-08-29T11:00:00
CR059662,SET059741,32327,2026-09-01T21:00:00
CR059663,SET059742,27105,2026-08-22T13:00:00
CR059664,SET059743,21342,2026-08-30T06:00:00
CR059665,SET059744,6151,2026-08-12T06:00:00
CR059666,SET059745,19533,2026-08-27T14:00:00
CR059667,SET059746,29227,2026-08-28T18:00:00
CR059668,SET059747,26032,2026-08-28T00:00:00
CR059669,SET059748,3696,2026-08-27T10:00:00
CR059670,SET059749,8551,2026-08-12T02:00:00
CR059671,SET059750,44205,2026-08-19T08:00:00
CR059672,SET059751,30447,2026-08-25T02:00:00
CR059673,SET059752,983,2026-08-24T10:00:00
CR059674,SET059753,37277,2026-08-19T21:00:00
CR059675,SET059754,28595,2026-08-24T19:00:00
CR059676,SET059755,42861,2026-08-31T20:00:00
CR059677,SET059756,8924,2026-08-27T22:00:00
CR059678,SET059757,25454,2026-08-13T04:00:00
CR059679,SET059758,34047,2026-08-17T04:00:00
CR059680,SET059759,2526,2026-09-02T03:00:00
CR059681,SET059760,17909,2026-08-22T12:00:00
CR059682,SET059761,42640,2026-09-03T10:00:00
CR059683,SET059762,41292,2026-08-22T09:00:00
CR059684,SET059763,21317,2026-08-07T17:00:00
CR059685,SET059764,11988,2026-08-15T23:00:00
CR059686,SET059765,29784,2026-08-18T08:00:00
CR059687,SET059766,38852,2026-08-26T12:00:00
CR059688,SET059767,5586,2026-08-27T11:00:00
CR059689,SET059768,15362,2026-08-28T05:00:00
CR059690,SET059769,25108,2026-08-15T14:00:00
CR059691,SET059770,13518,2026-08-19T20:00:00
CR059692,SET059771,34095,2026-08-27T03:00:00
CR059693,SET059772,21266,2026-08-17T01:00:00
CR059694,SET059773,10791,2026-08-26T07:00:00
CR059695,SET059774,12777,2026-08-15T07:00:00
CR059696,SET059775,35728,2026-08-19T09:00:00
CR059697,SET059776,35224,2026-08-14T18:00:00
CR059698,SET059777,40269,2026-08-23T06:00:00
CR059699,SET059778,27190,2026-08-20T04:00:00
CR059700,SET059779,33763,2026-08-29T05:00:00
CR059701,SET059780,22976,2026-08-16T14:00:00
CR059702,SET059781,27144,2026-08-17T19:00:00
CR059703,SET059782,2873,2026-08-12T14:00:00
CR059704,SET059783,28547,2026-08-21T19:00:00
CR059705,SET059784,4785,2026-08-17T09:00:00
CR059706,SET059785,39238,2026-08-22T23:00:00
CR059707,SET059786,5567,2026-08-14T15:00:00
CR059708,SET059787,23679,2026-08-28T22:00:00
CR059709,SET059788,42088,2026-08-07T02:00:00
CR059710,SET059789,22942,2026-08-12T20:00:00
CR059711,SET059790,9652,2026-08-19T10:00:00
CR059712,SET059791,26286,2026-08-15T09:00:00
CR059713,SET059792,4047,2026-08-14T00:00:00
CR059714,SET059793,33527,2026-08-14T16:00:00
CR059715,SET059794,12648,2026-08-18T10:00:00
CR059716,SET059795,4552,2026-08-31T10:00:00
CR059717,SET059796,33250,2026-08-09T16:00:00
CR059718,SET059797,46262,2026-09-03T07:00:00
CR059719,SET059798,14116,2026-08-14T22:00:00
CR059720,SET059799,41789,2026-08-12T07:00:00
CR059721,SET059800,27025,2026-09-02T20:00:00
CR059722,SET059801,31565,2026-08-29T17:00:00
CR059723,SET059802,20100,2026-08-19T17:00:00
CR059724,SET059803,14883,2026-08-13T18:00:00
CR059725,SET059804,2530,2026-08-17T03:00:00
CR059726,SET059805,35254,2026-08-09T14:00:00
CR059727,SET059806,10036,2026-08-24T17:00:00
CR059728,SET059807,7649,2026-08-27T07:00:00
CR059729,SET059808,10391,2026-08-08T10:00:00
CR059730,SET059809,26261,2026-08-09T10:00:00
CR059731,SET059810,27825,2026-08-30T14:00:00
CR059732,SET059811,14426,2026-08-07T05:00:00
CR059733,SET059812,38437,2026-08-17T18:00:00
CR059734,SET059813,17294,2026-08-14T09:00:00
CR059735,SET059814,29704,2026-08-25T17:00:00
CR059736,SET059815,22502,2026-08-26T02:00:00
CR059737,SET059816,35198,2026-09-04T09:00:00
CR059738,SET059817,41529,2026-08-06T21:00:00
CR059739,SET059818,32270,2026-08-29T06:00:00
CR059740,SET059819,17785,2026-08-31T20:00:00
CR059741,SET059820,8383,2026-08-20T02:00:00
CR059742,SET059821,7538,2026-08-30T00:00:00
CR059743,SET059822,22427,2026-08-21T05:00:00
CR059744,SET059823,14705,2026-09-04T00:00:00
CR059745,SET059824,16658,2026-08-08T09:00:00
CR059746,SET059825,24937,2026-08-24T19:00:00
CR059747,SET059826,25996,2026-09-03T20:00:00
CR059748,SET059827,25053,2026-08-15T16:00:00
CR059749,SET059828,6173,2026-08-18T22:00:00
CR059750,SET059829,37327,2026-08-31T02:00:00
CR059751,SET059830,32403,2026-08-31T06:00:00
CR059752,SET059831,3037,2026-08-23T21:00:00
CR059753,SET059832,45912,2026-08-12T04:00:00
CR059754,SET059833,15102,2026-08-18T23:00:00
CR059755,SET059834,24289,2026-08-12T17:00:00
CR059756,SET059835,38591,2026-08-20T01:00:00
CR059757,SET059836,25818,2026-09-02T19:00:00
CR059758,SET059837,15002,2026-08-19T07:00:00
CR059759,SET059838,22282,2026-08-10T12:00:00
CR059760,SET059839,24733,2026-08-07T07:00:00
CR059761,SET059840,42228,2026-08-20T16:00:00
CR059762,SET059841,17839,2026-08-08T08:00:00
CR059763,SET059842,15538,2026-08-31T01:00:00
CR059764,SET059843,28306,2026-08-20T17:00:00
CR059765,SET059844,33701,2026-09-04T11:00:00
CR059766,SET059845,32435,2026-09-02T08:00:00
CR059767,SET059846,41867,2026-08-08T21:00:00
CR059768,SET059847,26222,2026-08-23T06:00:00
CR059769,SET059848,45281,2026-08-27T18:00:00
CR059770,SET059849,13383,2026-09-01T22:00:00
CR059771,SET059850,24565,2026-08-27T10:00:00
CR059772,SET059851,24222,2026-08-25T11:00:00
CR059773,SET059852,39789,2026-08-26T21:00:00
CR059774,SET059853,8885,2026-09-03T07:00:00
CR059775,SET059854,23983,2026-08-14T03:00:00
CR059776,SET059855,21994,2026-08-25T01:00:00
CR059777,SET059856,1094,2026-08-26T17:00:00
CR059778,SET059857,15400,2026-08-20T01:00:00
CR059779,SET059858,41981,2026-08-29T02:00:00
CR059780,SET059859,15080,2026-08-11T15:00:00
CR059781,SET059860,25252,2026-08-30T05:00:00
CR059782,SET059861,45244,2026-08-12T18:00:00
CR059783,SET059862,42880,2026-08-21T10:00:00
CR059784,SET059863,15276,2026-08-12T15:00:00
CR059785,SET059864,32811,2026-08-12T17:00:00
CR059786,SET059865,20600,2026-08-13T22:00:00
CR059787,SET059866,23329,2026-09-03T21:00:00
CR059788,SET059867,23528,2026-08-13T02:00:00
CR059789,SET059868,21547,2026-08-25T06:00:00
CR059790,SET059869,9928,2026-08-27T11:00:00
CR059791,SET059870,9821,2026-09-02T23:00:00
CR059792,SET059871,15058,2026-08-09T23:00:00
CR059793,SET059872,38222,2026-08-18T23:00:00
CR059794,SET059873,33209,2026-08-08T16:00:00
CR059795,SET059874,36379,2026-08-22T18:00:00
CR059796,SET059875,26727,2026-08-19T13:00:00
CR059797,SET059876,8839,2026-08-29T01:00:00
CR059798,SET059877,34070,2026-08-16T03:00:00
CR059799,SET059878,30755,2026-08-15T20:00:00
CR059800,SET059879,24023,2026-08-06T20:00:00
CR059801,SET059880,35442,2026-08-09T04:00:00
CR059802,SET059881,20624,2026-08-08T01:00:00
CR059803,SET059882,22953,2026-08-10T14:00:00
CR059804,SET059883,11707,2026-08-31T10:00:00
CR059805,SET059884,46238,2026-08-14T09:00:00
CR059806,SET059885,30315,2026-08-21T18:00:00
CR059807,SET059886,38976,2026-09-03T10:00:00
CR059808,SET059887,21046,2026-08-28T20:00:00
CR059809,SET059888,10858,2026-08-22T06:00:00
CR059810,SET059889,3892,2026-08-16T16:00:00
CR059811,SET059890,46068,2026-08-18T03:00:00
CR059812,SET059891,2843,2026-08-21T09:00:00
CR059813,SET059892,4250,2026-08-30T16:00:00
CR059814,SET059893,22578,2026-08-21T23:00:00
CR059815,SET059894,4728,2026-08-12T06:00:00
CR059816,SET059895,1657,2026-08-28T01:00:00
CR059817,SET059896,43590,2026-08-27T00:00:00
CR059818,SET059898,5809,2026-08-22T11:00:00
CR059819,SET059899,25988,2026-08-15T09:00:00
CR059820,SET059900,30691,2026-08-22T16:00:00
CR059821,SET059901,44528,2026-09-02T12:00:00
CR059822,SET059902,14842,2026-08-22T17:00:00
CR059823,SET059903,38747,2026-08-27T00:00:00
CR059824,SET059904,21337,2026-08-24T12:00:00
CR059825,SET059905,33269,2026-08-19T10:00:00
CR059826,SET059906,9952,2026-08-12T21:00:00
CR059827,SET059907,33621,2026-09-03T01:00:00
CR059828,SET059908,15479,2026-08-08T14:00:00
CR059829,SET059909,9932,2026-08-15T22:00:00
CR059830,SET059910,8733,2026-08-11T16:00:00
CR059831,SET059911,21709,2026-08-12T08:00:00
CR059832,SET059912,4770,2026-08-29T12:00:00
CR059833,SET059913,31908,2026-08-06T13:00:00
CR059834,SET059914,29364,2026-08-09T01:00:00
CR059835,SET059915,22892,2026-08-22T05:00:00
CR059836,SET059916,35679,2026-08-23T09:00:00
CR059837,SET059917,20902,2026-08-07T06:00:00
CR059838,SET059918,41951,2026-08-30T16:00:00
CR059839,SET059919,27078,2026-09-03T10:00:00
CR059840,SET059920,26002,2026-09-02T06:00:00
CR059841,SET059921,18135,2026-08-08T18:00:00
CR059842,SET059922,16038,2026-09-03T17:00:00
CR059843,SET059923,25009,2026-08-12T06:00:00
CR059844,SET059924,46126,2026-08-17T13:00:00
CR059845,SET059925,10315,2026-08-23T04:00:00
CR059846,SET059926,15280,2026-08-25T16:00:00
CR059847,SET059927,9322,2026-08-17T00:00:00
CR059848,SET059928,27412,2026-08-17T13:00:00
CR059849,SET059929,7529,2026-08-17T12:00:00
CR059850,SET059930,13317,2026-08-22T05:00:00
CR059851,SET059931,17097,2026-08-13T05:00:00
CR059852,SET059932,43976,2026-09-02T23:00:00
CR059853,SET059933,21037,2026-08-24T19:00:00
CR059854,SET059934,31671,2026-08-25T16:00:00
CR059855,SET059935,24387,2026-08-12T23:00:00
CR059856,SET059936,12277,2026-08-29T00:00:00
CR059857,SET059937,45803,2026-08-10T14:00:00
CR059858,SET059938,17792,2026-08-27T02:00:00
CR059859,SET059939,41818,2026-08-12T09:00:00
CR059860,SET059940,19445,2026-08-28T10:00:00
CR059861,SET059941,29115,2026-08-20T19:00:00
CR059862,SET059942,35419,2026-08-13T06:00:00
CR059863,SET059943,38373,2026-09-01T19:00:00
CR059864,SET059944,3199,2026-08-16T03:00:00
CR059865,SET059945,15879,2026-08-26T02:00:00
CR059866,SET059946,11260,2026-08-31T03:00:00
CR059867,SET059947,14798,2026-08-25T14:00:00
CR059868,SET059948,36444,2026-09-02T05:00:00
CR059869,SET059949,8470,2026-08-17T11:00:00
