payment_id,order_id,amount,status,method,ts
PAY049403,O049327,34191,settled,ach,2026-08-13T12:00:00
PAY049404,O049328,30481,settled,wallet,2026-09-03T17:00:00
PAY049405,O049329,4492,settled,wire,2026-08-24T15:00:00
PAY049406,O049330,2824,settled,card,2026-08-12T07:00:00
PAY049407,O049331,36766,settled,ach,2026-08-25T17:00:00
PAY049408,O049332,41336,settled,card,2026-08-31T11:00:00
PAY049409,O049333,22560,settled,wire,2026-08-15T22:00:00
PAY049410,O049334,39744,settled,wallet,2026-08-21T12:00:00
PAY049411,O049335,22037,settled,card,2026-08-24T06:00:00
PAY049412,O049336,42983,settled,wire,2026-09-02T11:00:00
PAY049413,O049337,39812,settled,wire,2026-08-11T05:00:00
PAY049414,O049338,16892,settled,card,2026-08-29T22:00:00
PAY049415,O049339,30921,settled,ach,2026-08-07T00:00:00
PAY049416,O049340,32933,settled,card,2026-08-29T02:00:00
PAY049417,O049341,28508,settled,wallet,2026-08-08T11:00:00
PAY049418,O049342,34281,settled,ach,2026-08-15T14:00:00
PAY049419,O049343,20087,settled,wallet,2026-08-28T01:00:00
PAY049420,O049344,27097,settled,ach,2026-08-14T18:00:00
PAY049421,O049345,36907,settled,wire,2026-08-29T20:00:00
PAY049422,O049346,6833,settled,card,2026-09-02T10:00:00
PAY049423,O049347,34705,settled,card,2026-08-12T17:00:00
PAY049424,O049348,4561,settled,card,2026-08-25T01:00:00
PAY049425,O049349,29771,settled,ach,2026-08-18T10:00:00
PAY049426,O049350,14897,settled,ach,2026-08-15T20:00:00
PAY049427,O049351,32144,settled,card,2026-08-20T17:00:00
PAY049428,O049352,47714,settled,wallet,2026-08-31T16:00:00
PAY049429,O049353,41007,settled,wire,2026-08-19T19:00:00
PAY049430,O049354,45888,settled,ach,2026-08-07T11:00:00
PAY049431,O049355,5966,settled,card,2026-08-20T10:00:00
PAY049432,O049356,2916,settled,wire,2026-08-11T00:00:00
PAY049433,O049357,34467,settled,card,2026-08-29T12:00:00
PAY049434,O049358,35612,settled,wallet,2026-08-12T21:00:00
PAY049435,O049359,1228,settled,card,2026-08-17T01:00:00
PAY049436,O049360,18145,settled,card,2026-08-09T09:00:00
PAY049437,O049361,39966,settled,card,2026-08-17T12:00:00
PAY049438,O049362,15855,settled,card,2026-08-30T22:00:00
PAY049439,O049363,15028,settled,wallet,2026-08-21T00:00:00
PAY049440,O049364,34004,settled,ach,2026-08-10T14:00:00
PAY049441,O049365,10457,settled,ach,2026-08-21T00:00:00
PAY049442,O049366,6661,settled,wire,2026-08-16T08:00:00
PAY049443,O049367,41350,settled,wallet,2026-08-27T12:00:00
PAY049444,O049368,32919,settled,card,2026-08-19T01:00:00
PAY049445,O049369,38608,settled,wire,2026-08-14T15:00:00
PAY049446,O049370,6385,settled,card,2026-08-21T15:00:00
PAY049447,O049371,3202,settled,wire,2026-08-31T21:00:00
PAY049448,O049372,8006,settled,ach,2026-09-01T15:00:00
PAY049449,O049373,36870,settled,wire,2026-08-22T10:00:00
PAY049450,O049374,45308,settled,wallet,2026-08-08T00:00:00
PAY049451,O049375,25424,settled,ach,2026-08-18T01:00:00
PAY049452,O049376,34317,settled,ach,2026-08-25T03:00:00
PAY049453,O049377,5081,settled,wire,2026-08-26T02:00:00
PAY049454,O049378,31137,settled,wire,2026-08-21T10:00:00
PAY049455,O049379,5410,settled,wallet,2026-08-16T23:00:00
PAY049456,O049380,10968,settled,ach,2026-08-25T06:00:00
PAY049457,O049381,45093,settled,wire,2026-09-03T22:00:00
PAY049458,O049382,3728,settled,wire,2026-08-17T12:00:00
PAY049459,O049383,4548,settled,wallet,2026-08-18T08:00:00
PAY049460,O049384,1718,settled,card,2026-08-21T03:00:00
PAY049461,O049385,18320,settled,ach,2026-08-19T04:00:00
PAY049462,O049386,28736,settled,wire,2026-08-14T14:00:00
PAY049463,O049387,42572,settled,wire,2026-08-19T23:00:00
PAY049464,O049388,35839,settled,wallet,2026-08-31T13:00:00
PAY049465,O049389,46276,settled,wallet,2026-08-11T13:00:00
PAY049466,O049390,15813,settled,card,2026-08-17T21:00:00
PAY049467,O049391,24254,settled,ach,2026-08-09T13:00:00
PAY049468,O049392,7554,settled,wire,2026-08-12T02:00:00
PAY049469,O049393,12525,settled,card,2026-08-11T01:00:00
PAY049470,O049394,36023,settled,wire,2026-08-21T17:00:00
PAY049471,O049395,38786,settled,wire,2026-08-06T19:00:00
PAY049472,O049396,16811,settled,card,2026-08-08T13:00:00
PAY049473,O049397,24598,settled,ach,2026-08-30T15:00:00
PAY049474,O049398,2896,settled,wallet,2026-08-12T20:00:00
PAY049475,O049399,3530,settled,ach,2026-08-16T23:00:00
PAY049476,O049400,43213,settled,card,2026-09-02T23:00:00
PAY049477,O049401,31559,settled,wire,2026-08-26T03:00:00
PAY049478,O049402,36365,settled,wire,2026-08-21T18:00:00
PAY049479,O049403,22334,settled,card,2026-08-07T12:00:00
PAY049480,O049404,21004,settled,ach,2026-08-13T04:00:00
PAY049481,O049405,34228,settled,wire,2026-08-18T00:00:00
PAY049482,O049406,14471,settled,ach,2026-09-01T02:00:00
PAY049483,O049407,13193,settled,wallet,2026-08-07T10:00:00
PAY049484,O049408,2899,settled,wire,2026-09-04T01:00:00
PAY049485,O049409,18381,settled,wallet,2026-08-10T20:00:00
PAY049486,O049410,41364,settled,wire,2026-08-17T06:00:00
PAY049487,O049411,26909,settled,ach,2026-08-08T13:00:00
PAY049488,O049412,42869,settled,wallet,2026-08-10T02:00:00
PAY049489,O049413,34097,settled,card,2026-08-30T01:00:00
PAY049490,O049414,28663,settled,card,2026-08-18T08:00:00
PAY049491,O049415,1878,settled,wire,2026-08-17T20:00:00
PAY049492,O049416,35121,settled,card,2026-08-29T05:00:00
PAY049493,O049417,23277,settled,wallet,2026-08-14T19:00:00
PAY049494,O049418,6427,settled,ach,2026-08-14T11:00:00
PAY049495,O049419,33389,settled,wire,2026-08-17T16:00:00
PAY049496,O049420,38456,settled,wire,2026-08-20T20:00:00
PAY049497,O049421,44810,settled,card,2026-08-27T09:00:00
PAY049498,O049422,41780,settled,wire,2026-08-25T08:00:00
PAY049499,O049423,29209,settled,ach,2026-08-12T13:00:00
PAY049500,O049424,1084,settled,card,2026-09-01T19:00:00
PAY049501,O049425,12190,settled,wire,2026-08-11T05:00:00
PAY049502,O049426,15362,settled,wire,2026-08-26T07:00:00
PAY049503,O049427,32644,settled,wire,2026-09-01T22:00:00
PAY049504,O049428,29663,settled,card,2026-09-02T14:00:00
PAY049505,O049429,24876,settled,card,2026-08-21T10:00:00
PAY049506,O049430,9955,settled,card,2026-08-30T09:00:00
PAY049507,O049431,27830,settled,wallet,2026-08-25T19:00:00
PAY049508,O049432,40763,settled,card,2026-08-18T18:00:00
PAY049509,O049433,34552,settled,ach,2026-08-12T00:00:00
PAY049510,O049434,45267,settled,ach,2026-08-28T09:00:00
PAY049511,O049435,42711,settled,ach,2026-08-08T22:00:00
PAY049512,O049436,16952,settled,wallet,2026-08-10T10:00:00
PAY049513,O049437,17076,settled,card,2026-09-01T03:00:00
PAY049514,O049438,45670,settled,wire,2026-08-15T19:00:00
PAY049515,O049439,22093,settled,ach,2026-08-21T08:00:00
PAY049516,O049440,33957,settled,ach,2026-08-31T04:00:00
PAY049517,O049441,17193,settled,card,2026-08-23T20:00:00
PAY049518,O049442,25997,settled,wallet,2026-08-08T10:00:00
PAY049519,O049443,13123,settled,ach,2026-08-09T11:00:00
PAY049520,O049444,34552,settled,card,2026-08-09T17:00:00
PAY049521,O049445,18317,settled,card,2026-08-10T21:00:00
PAY049522,O049446,20389,settled,wire,2026-08-19T19:00:00
PAY049523,O049447,25251,settled,card,2026-09-02T05:00:00
PAY049524,O049448,13235,settled,card,2026-08-14T03:00:00
PAY049525,O049449,3715,settled,card,2026-08-09T01:00:00
PAY049526,O049450,38691,settled,card,2026-08-22T13:00:00
PAY049527,O049451,30085,settled,wallet,2026-08-24T14:00:00
PAY049528,O049452,28198,settled,ach,2026-08-23T17:00:00
PAY049529,O049453,19070,settled,wallet,2026-09-01T09:00:00
PAY049530,O049454,12031,settled,ach,2026-08-31T06:00:00
PAY049531,O049455,8517,settled,wire,2026-08-26T11:00:00
PAY049532,O049456,42312,settled,wire,2026-08-14T11:00:00
PAY049533,O049457,7030,settled,wire,2026-09-01T22:00:00
PAY049534,O049458,15711,settled,wire,2026-08-29T01:00:00
PAY049535,O049459,11756,settled,wallet,2026-08-09T22:00:00
PAY049536,O049460,33979,settled,wire,2026-08-15T19:00:00
PAY049537,O049461,33280,settled,card,2026-08-18T14:00:00
PAY049538,O049462,28792,settled,wire,2026-08-21T13:00:00
PAY049539,O049463,28218,settled,ach,2026-08-15T08:00:00
PAY049540,O049464,5807,settled,wallet,2026-08-15T14:00:00
PAY049541,O049465,41941,settled,wire,2026-08-20T17:00:00
PAY049542,O049466,24078,settled,card,2026-08-26T13:00:00
PAY049543,O049467,35911,settled,wire,2026-08-16T11:00:00
PAY049544,O049468,7727,settled,wire,2026-08-26T02:00:00
PAY049545,O049469,17614,settled,wire,2026-08-09T01:00:00
PAY049546,O049470,42274,settled,wire,2026-08-20T03:00:00
PAY049547,O049471,14475,settled,wallet,2026-08-28T05:00:00
PAY049548,O049472,42690,settled,ach,2026-08-10T10:00:00
PAY049549,O049473,6688,settled,ach,2026-08-30T00:00:00
PAY049550,O049474,2137,settled,ach,2026-09-02T06:00:00
PAY049551,O049475,45178,settled,wire,2026-08-26T07:00:00
PAY049552,O049476,30759,settled,card,2026-08-19T09:00:00
PAY049553,O049477,13008,settled,wire,2026-08-12T11:00:00
PAY049554,O049478,30692,settled,card,2026-08-20T00:00:00
PAY049555,O049479,13512,settled,card,2026-08-14T01:00:00
PAY049556,O049480,33813,settled,wire,2026-08-11T08:00:00
PAY049557,O049481,26186,settled,wallet,2026-08-17T07:00:00
PAY049558,O049482,37188,settled,ach,2026-08-06T17:00:00
PAY049559,O049483,24393,settled,ach,2026-08-18T03:00:00
PAY049560,O049484,46844,settled,wire,2026-08-23T19:00:00
PAY049561,O049485,17026,settled,card,2026-09-03T16:00:00
PAY049562,O049486,15891,settled,wire,2026-08-20T19:00:00
PAY049563,O049487,1886,settled,wire,2026-08-23T20:00:00
PAY049564,O049488,21754,settled,wire,2026-08-29T12:00:00
PAY049565,O049489,28304,settled,wire,2026-08-30T10:00:00
PAY049566,O049490,20805,settled,card,2026-08-26T00:00:00
PAY049567,O049491,38302,settled,card,2026-08-25T09:00:00
PAY049568,O049492,5075,settled,ach,2026-08-16T03:00:00
PAY049569,O049493,31641,settled,ach,2026-08-27T06:00:00
PAY049570,O049494,9256,settled,card,2026-08-29T16:00:00
PAY049571,O049495,2481,settled,card,2026-08-31T22:00:00
PAY049572,O049496,43546,settled,card,2026-08-10T03:00:00
PAY049573,O049497,44936,settled,wire,2026-08-13T19:00:00
PAY049574,O049498,14357,settled,ach,2026-08-30T10:00:00
PAY049575,O049499,21862,settled,card,2026-08-11T08:00:00
PAY049576,O049500,6494,settled,ach,2026-08-16T12:00:00
PAY049577,O049501,44308,settled,card,2026-08-29T23:00:00
PAY049578,O049502,34197,settled,wallet,2026-08-12T06:00:00
PAY049579,O049503,11301,settled,ach,2026-08-12T00:00:00
PAY049580,O049504,10100,settled,ach,2026-09-04T08:00:00
PAY049581,O049505,19620,settled,card,2026-08-15T22:00:00
PAY049582,O049506,23313,settled,ach,2026-08-12T23:00:00
PAY049583,O049507,7260,settled,ach,2026-08-16T09:00:00
PAY049584,O049508,25886,settled,wallet,2026-08-16T14:00:00
PAY049585,O049509,17586,settled,ach,2026-08-10T14:00:00
PAY049586,O049510,29959,settled,card,2026-08-19T19:00:00
PAY049587,O049511,20013,settled,card,2026-08-14T06:00:00
PAY049588,O049512,35556,settled,wallet,2026-08-19T00:00:00
PAY049589,O049513,32441,settled,card,2026-09-01T16:00:00
PAY049590,O049514,33090,settled,card,2026-08-13T12:00:00
PAY049591,O049515,16581,settled,ach,2026-08-15T04:00:00
PAY049592,O049516,4300,settled,wallet,2026-08-27T09:00:00
PAY049593,O049517,23219,settled,card,2026-08-15T22:00:00
PAY049594,O049518,5217,settled,card,2026-08-14T16:00:00
PAY049595,O049519,44489,settled,wire,2026-08-07T21:00:00
PAY049596,O049520,30332,settled,wire,2026-08-14T19:00:00
PAY049597,O049521,43211,settled,ach,2026-08-07T04:00:00
PAY049598,O049522,18768,settled,wire,2026-08-15T16:00:00
PAY049599,O049523,6697,settled,wire,2026-08-17T20:00:00
PAY049600,O049524,42426,settled,card,2026-08-17T01:00:00
PAY049601,O049525,1505,settled,card,2026-08-23T14:00:00
PAY049602,O049526,16175,settled,wire,2026-08-16T00:00:00
PAY049603,O049527,45343,settled,ach,2026-08-18T11:00:00
PAY049604,O049528,30259,settled,ach,2026-08-17T03:00:00
PAY049605,O049529,37546,settled,ach,2026-09-03T03:00:00
PAY049606,O049530,21999,settled,wire,2026-08-12T11:00:00
PAY049607,O049531,8975,settled,wallet,2026-08-10T17:00:00
PAY049608,O049532,10404,settled,wire,2026-08-13T17:00:00
PAY049609,O049533,45675,settled,wire,2026-08-12T20:00:00
PAY049610,O049534,44108,settled,card,2026-08-31T04:00:00
PAY049611,O049535,43562,settled,wallet,2026-08-09T21:00:00
PAY049612,O049536,16279,settled,wallet,2026-08-29T15:00:00
PAY049613,O049537,21776,settled,wire,2026-08-20T02:00:00
PAY049614,O049538,27577,settled,wallet,2026-08-21T10:00:00
PAY049615,O049539,42773,settled,wallet,2026-08-23T15:00:00
PAY049616,O049540,44561,settled,ach,2026-08-29T08:00:00
PAY049617,O049541,23398,settled,ach,2026-08-24T19:00:00
PAY049618,O049542,6847,settled,card,2026-08-22T02:00:00
PAY049619,O049543,32895,settled,ach,2026-08-27T12:00:00
PAY049620,O049544,12860,settled,ach,2026-08-09T15:00:00
PAY049621,O049545,35516,settled,wallet,2026-09-02T13:00:00
PAY049622,O049546,12505,settled,wallet,2026-08-26T05:00:00
PAY049623,O049547,33202,settled,ach,2026-08-27T18:00:00
PAY049624,O049548,18316,settled,wallet,2026-08-30T10:00:00
PAY049625,O049549,37766,settled,wallet,2026-08-10T16:00:00
PAY049626,O049550,28651,settled,wallet,2026-08-10T19:00:00
PAY049627,O049551,1645,settled,wire,2026-08-08T15:00:00
PAY049628,O049552,7837,settled,wire,2026-08-08T22:00:00
PAY049629,O049553,31144,settled,wire,2026-08-25T07:00:00
PAY049630,O049554,11111,settled,card,2026-08-20T20:00:00
PAY049631,O049555,38024,settled,wallet,2026-09-02T07:00:00
PAY049632,O049556,41546,settled,wallet,2026-09-03T01:00:00
PAY049633,O049557,4149,settled,wallet,2026-08-20T02:00:00
PAY049634,O049558,11337,settled,ach,2026-09-03T05:00:00
PAY049635,O049559,36199,settled,wire,2026-09-02T02:00:00
PAY049636,O049560,43545,settled,ach,2026-08-09T03:00:00
PAY049637,O049561,23924,settled,ach,2026-08-27T17:00:00
PAY049638,O049562,18174,settled,wallet,2026-08-08T07:00:00
PAY049639,O049563,40389,settled,wire,2026-08-06T15:00:00
PAY049640,O049564,37009,settled,wallet,2026-08-06T15:00:00
PAY049641,O049565,23026,settled,ach,2026-08-20T14:00:00
PAY049642,O049566,13431,settled,wire,2026-08-11T20:00:00
PAY049643,O049567,19328,settled,wallet,2026-08-09T16:00:00
PAY049644,O049568,23907,settled,wire,2026-08-27T01:00:00
PAY049645,O049569,33475,settled,wallet,2026-08-24T20:00:00
PAY049646,O049570,45597,settled,card,2026-08-28T03:00:00
PAY049647,O049571,3848,settled,ach,2026-09-03T10:00:00
PAY049648,O049572,17432,settled,ach,2026-08-30T07:00:00
PAY049649,O049573,16828,settled,card,2026-08-26T03:00:00
PAY049650,O049574,18752,settled,ach,2026-09-04T07:00:00
PAY049651,O049575,5003,settled,card,2026-08-19T08:00:00
PAY049652,O049576,22656,settled,ach,2026-08-30T12:00:00
PAY049653,O049577,40150,settled,wire,2026-08-30T12:00:00
PAY049654,O049578,2198,settled,card,2026-09-04T07:00:00
PAY049655,O049579,43873,settled,wallet,2026-08-15T11:00:00
PAY049656,O049580,9585,settled,wallet,2026-09-01T06:00:00
PAY049657,O049581,12425,settled,ach,2026-08-26T23:00:00
PAY049658,O049582,47326,settled,ach,2026-08-06T10:00:00
PAY049659,O049583,22621,settled,wire,2026-08-07T00:00:00
PAY049660,O049584,5021,settled,ach,2026-08-21T11:00:00
PAY049661,O049585,18925,settled,ach,2026-08-26T18:00:00
PAY049662,O049586,23351,settled,wallet,2026-08-17T06:00:00
PAY049663,O049587,38611,settled,wire,2026-08-13T18:00:00
PAY049664,O049588,8431,settled,wallet,2026-08-25T08:00:00
PAY049665,O049589,35565,settled,wallet,2026-08-09T02:00:00
PAY049666,O049590,18378,settled,ach,2026-08-14T02:00:00
PAY049667,O049591,15774,settled,wire,2026-09-03T01:00:00
PAY049668,O049592,30063,settled,wire,2026-08-16T02:00:00
PAY049669,O049593,23928,settled,wallet,2026-08-29T11:00:00
PAY049670,O049594,19070,settled,card,2026-08-20T01:00:00
PAY049671,O049595,42942,settled,card,2026-08-27T00:00:00
PAY049672,O049596,33927,settled,wallet,2026-08-14T15:00:00
PAY049673,O049597,12460,settled,wire,2026-08-18T01:00:00
PAY049674,O049598,40835,settled,ach,2026-08-10T19:00:00
PAY049675,O049599,30330,settled,ach,2026-08-18T07:00:00
PAY049676,O049600,29981,settled,wire,2026-08-07T22:00:00
PAY049677,O049601,41457,settled,card,2026-08-06T21:00:00
PAY049678,O049602,10998,settled,card,2026-08-28T10:00:00
PAY049679,O049603,14888,settled,wire,2026-08-20T03:00:00
PAY049680,O049604,41165,settled,wire,2026-08-16T23:00:00
PAY049681,O049605,41080,settled,card,2026-08-25T09:00:00
PAY049682,O049606,40248,settled,wallet,2026-09-04T03:00:00
PAY049683,O049607,20232,settled,card,2026-09-01T02:00:00
PAY049684,O049608,23114,settled,wallet,2026-08-27T20:00:00
PAY049685,O049609,25833,settled,wallet,2026-08-22T04:00:00
PAY049686,O049610,20778,settled,card,2026-08-20T02:00:00
PAY049687,O049611,6992,settled,card,2026-08-21T02:00:00
PAY049688,O049612,31772,settled,card,2026-08-18T00:00:00
PAY049689,O049613,24757,settled,wallet,2026-08-23T02:00:00
PAY049690,O049614,35175,settled,card,2026-08-24T13:00:00
PAY049691,O049615,29316,settled,ach,2026-08-09T21:00:00
PAY049692,O049616,33922,settled,card,2026-08-27T21:00:00
PAY049693,O049617,5063,settled,ach,2026-08-21T17:00:00
PAY049694,O049618,35321,settled,wallet,2026-08-09T04:00:00
PAY049695,O049619,40068,settled,wire,2026-08-07T13:00:00
PAY049696,O049620,10528,settled,wallet,2026-08-29T07:00:00
PAY049697,O049621,18349,settled,wire,2026-08-22T01:00:00
PAY049698,O049622,29254,settled,ach,2026-08-13T01:00:00
PAY049699,O049623,25968,settled,card,2026-08-26T04:00:00
PAY049700,O049624,31657,settled,wallet,2026-08-29T09:00:00
PAY049701,O049625,32924,settled,card,2026-08-13T17:00:00
PAY049702,O049626,14248,settled,wallet,2026-08-07T05:00:00
PAY049703,O049627,27082,settled,wallet,2026-08-28T00:00:00
PAY049704,O049628,45840,settled,ach,2026-08-14T23:00:00
PAY049705,O049629,42069,settled,ach,2026-08-12T19:00:00
PAY049706,O049630,5417,settled,wire,2026-08-07T23:00:00
PAY049707,O049631,10092,settled,card,2026-08-23T05:00:00
PAY049708,O049632,19854,settled,ach,2026-08-11T17:00:00
PAY049709,O049633,38238,settled,wire,2026-08-10T00:00:00
PAY049710,O049634,10238,settled,wire,2026-08-25T23:00:00
PAY049711,O049635,6264,settled,card,2026-08-26T16:00:00
PAY049712,O049636,16914,settled,card,2026-08-28T09:00:00
PAY049713,O049637,10515,settled,ach,2026-08-25T06:00:00
PAY049714,O049638,38091,settled,ach,2026-08-29T15:00:00
PAY049715,O049639,2132,settled,wallet,2026-08-08T10:00:00
PAY049716,O049640,26687,settled,card,2026-08-26T23:00:00
PAY049717,O049641,36842,settled,ach,2026-08-25T01:00:00
PAY049718,O049642,40942,settled,wallet,2026-08-10T19:00:00
PAY049719,O049643,33361,settled,wallet,2026-08-16T16:00:00
PAY049720,O049644,8954,settled,wire,2026-09-04T06:00:00
PAY049721,O049645,40976,settled,wallet,2026-08-10T15:00:00
PAY049722,O049646,13660,settled,wallet,2026-08-13T12:00:00
PAY049723,O049647,13796,settled,ach,2026-08-21T00:00:00
PAY049724,O049648,37014,settled,wire,2026-08-27T14:00:00
PAY049725,O049649,19067,settled,wallet,2026-09-02T02:00:00
PAY049726,O049650,23778,settled,wire,2026-08-23T13:00:00
PAY049727,O049651,37668,settled,card,2026-08-20T03:00:00
PAY049728,O049652,24630,settled,card,2026-08-20T02:00:00
PAY049729,O049653,16405,settled,wallet,2026-08-20T19:00:00
PAY049730,O049654,10054,settled,wire,2026-08-26T08:00:00
PAY049731,O049655,18510,settled,wallet,2026-08-11T04:00:00
PAY049732,O049656,45232,settled,ach,2026-08-16T15:00:00
PAY049733,O049657,47447,settled,ach,2026-08-09T15:00:00
PAY049734,O049658,5191,settled,wire,2026-09-02T17:00:00
PAY049735,O049659,26792,settled,wire,2026-09-02T10:00:00
PAY049736,O049660,32184,settled,wire,2026-08-20T12:00:00
PAY049737,O049661,6393,settled,card,2026-08-07T07:00:00
PAY049738,O049662,42675,settled,ach,2026-08-29T05:00:00
PAY049739,O049663,28499,settled,card,2026-08-30T19:00:00
PAY049740,O049664,35182,settled,wire,2026-08-30T14:00:00
PAY049741,O049665,3810,settled,ach,2026-09-02T12:00:00
PAY049742,O049666,42284,settled,wire,2026-08-13T14:00:00
