settlement_id,payment_id,expected_amt,actual_amt,status,ts
SET058496,PAY058594,42020,42020,settled,2026-08-23T11:00:00
SET058497,PAY058595,33410,33410,settled,2026-08-23T20:00:00
SET058498,PAY058596,16493,16493,settled,2026-08-18T08:00:00
SET058499,PAY058597,13757,13757,settled,2026-08-28T11:00:00
SET058500,PAY058598,20772,20772,settled,2026-08-07T18:00:00
SET058501,PAY058599,1872,1872,settled,2026-09-01T17:00:00
SET058502,PAY058600,8461,8461,settled,2026-08-14T02:00:00
SET058503,PAY058601,2249,2249,settled,2026-08-26T07:00:00
SET058504,PAY058602,38014,38014,settled,2026-08-11T19:00:00
SET058505,PAY058603,33687,33687,settled,2026-08-21T09:00:00
SET058506,PAY058604,9351,9351,settled,2026-08-26T12:00:00
SET058507,PAY058605,25589,25589,settled,2026-08-21T02:00:00
SET058508,PAY058606,3063,3063,settled,2026-09-03T22:00:00
SET058509,PAY058607,35212,35212,settled,2026-08-29T02:00:00
SET058510,PAY058608,27216,27216,settled,2026-08-24T23:00:00
SET058511,PAY058609,31121,31121,settled,2026-08-18T23:00:00
SET058512,PAY058610,43850,43850,settled,2026-09-03T19:00:00
SET058513,PAY058611,43770,43770,settled,2026-08-30T13:00:00
SET058514,PAY058612,37154,37154,settled,2026-08-31T09:00:00
SET058515,PAY058613,10112,10112,settled,2026-08-31T22:00:00
SET058516,PAY058614,10983,10983,settled,2026-08-20T05:00:00
SET058517,PAY058615,18585,18585,settled,2026-09-04T07:00:00
SET058518,PAY058616,20618,20618,settled,2026-08-13T08:00:00
SET058519,PAY058617,43485,43485,settled,2026-08-13T03:00:00
SET058520,PAY058618,16641,16641,settled,2026-08-31T22:00:00
SET058521,PAY058619,16053,16053,settled,2026-09-03T00:00:00
SET058522,PAY058620,20111,20111,settled,2026-08-27T02:00:00
SET058523,PAY058621,29943,29943,settled,2026-08-08T05:00:00
SET058524,PAY058622,8356,8356,settled,2026-08-29T05:00:00
SET058525,PAY058623,5025,5025,settled,2026-08-12T18:00:00
SET058526,PAY058624,45215,45215,settled,2026-09-02T17:00:00
SET058527,PAY058625,7550,7550,settled,2026-08-31T10:00:00
SET058528,PAY058626,24440,24440,settled,2026-08-17T08:00:00
SET058529,PAY058627,28904,28904,settled,2026-08-10T23:00:00
SET058530,PAY058628,33263,33263,settled,2026-08-22T05:00:00
SET058531,PAY058629,26720,26720,settled,2026-08-23T07:00:00
SET058532,PAY058630,37475,37475,settled,2026-08-30T23:00:00
SET058533,PAY058631,9456,9456,settled,2026-08-16T16:00:00
SET058534,PAY058632,8375,8375,settled,2026-08-24T21:00:00
SET058535,PAY058633,31019,31019,settled,2026-08-30T15:00:00
SET058536,PAY058634,2414,2414,settled,2026-08-27T16:00:00
SET058537,PAY058635,10070,10070,settled,2026-08-18T02:00:00
SET058538,PAY058636,44233,44233,settled,2026-09-02T23:00:00
SET058539,PAY058637,12080,12080,settled,2026-08-07T16:00:00
SET058540,PAY058638,7595,7595,settled,2026-08-18T08:00:00
SET058541,PAY058639,45783,45783,settled,2026-08-15T01:00:00
SET058542,PAY058640,3297,3297,settled,2026-09-01T12:00:00
SET058543,PAY058641,37035,37035,settled,2026-08-25T04:00:00
SET058544,PAY058642,17458,17458,settled,2026-08-17T17:00:00
SET058545,PAY058643,31075,31075,settled,2026-08-27T07:00:00
SET058546,PAY058644,23598,23598,settled,2026-08-17T00:00:00
SET058547,PAY058645,12291,12291,settled,2026-09-03T10:00:00
SET058548,PAY058646,41339,41339,settled,2026-08-18T14:00:00
SET058549,PAY058647,38433,38433,settled,2026-08-12T15:00:00
SET058550,PAY058648,43769,43769,settled,2026-08-08T07:00:00
SET058551,PAY058649,43178,43178,settled,2026-08-22T09:00:00
SET058552,PAY058650,16781,16781,settled,2026-08-11T16:00:00
SET058553,PAY058651,26546,26546,settled,2026-09-02T13:00:00
SET058554,PAY058652,30955,30955,settled,2026-08-20T17:00:00
SET058555,PAY058653,7869,7869,settled,2026-08-27T21:00:00
SET058556,PAY058654,4421,4421,settled,2026-08-09T01:00:00
SET058557,PAY058655,10612,10612,settled,2026-08-29T07:00:00
SET058558,PAY058656,35773,35773,settled,2026-08-20T08:00:00
SET058559,PAY058657,26268,26268,settled,2026-09-03T21:00:00
SET058560,PAY058658,27667,27667,settled,2026-08-13T23:00:00
SET058561,PAY058659,41338,41338,settled,2026-09-01T15:00:00
SET058562,PAY058660,31149,31149,settled,2026-08-30T03:00:00
SET058563,PAY058661,38569,38569,settled,2026-08-12T23:00:00
SET058564,PAY058662,13669,13669,settled,2026-08-21T14:00:00
SET058565,PAY058663,13727,13727,settled,2026-08-25T06:00:00
SET058566,PAY058664,46786,46786,settled,2026-08-14T10:00:00
SET058567,PAY058665,10130,10130,settled,2026-08-27T01:00:00
SET058568,PAY058666,4062,4062,settled,2026-09-03T09:00:00
SET058569,PAY058667,30906,30906,settled,2026-08-24T12:00:00
SET058570,PAY058668,6470,6470,settled,2026-09-02T21:00:00
SET058571,PAY058669,29378,29378,settled,2026-08-21T09:00:00
SET058572,PAY058670,7375,7375,settled,2026-08-26T22:00:00
SET058573,PAY058671,23049,23049,settled,2026-08-11T04:00:00
SET058574,PAY058672,6056,6056,settled,2026-08-23T03:00:00
SET058575,PAY058673,14464,14464,settled,2026-08-06T20:00:00
SET058576,PAY058674,33380,33380,settled,2026-08-30T09:00:00
SET058577,PAY058675,22397,22397,settled,2026-09-02T05:00:00
SET058578,PAY058676,45561,45561,settled,2026-08-27T13:00:00
SET058579,PAY058677,44066,44066,settled,2026-08-08T04:00:00
SET058580,PAY058678,21366,21366,settled,2026-08-23T05:00:00
SET058581,PAY058679,32153,32153,settled,2026-09-02T01:00:00
SET058582,PAY058680,10761,10761,settled,2026-08-20T03:00:00
SET058583,PAY058681,25121,25121,settled,2026-08-16T02:00:00
SET058584,PAY058682,44484,44484,settled,2026-08-23T10:00:00
SET058585,PAY058683,34022,34022,settled,2026-08-31T17:00:00
SET058586,PAY058684,26705,26705,settled,2026-09-02T04:00:00
SET058587,PAY058685,40544,40544,settled,2026-08-26T04:00:00
SET058588,PAY058686,33273,33273,settled,2026-08-30T19:00:00
SET058589,PAY058687,16997,16997,settled,2026-08-24T05:00:00
SET058590,PAY058688,26586,26586,settled,2026-08-07T12:00:00
SET058591,PAY058689,26294,26294,settled,2026-08-19T12:00:00
SET058592,PAY058690,20657,20657,settled,2026-08-11T23:00:00
SET058593,PAY058691,3324,3324,settled,2026-08-28T17:00:00
SET058594,PAY058692,37512,37512,settled,2026-09-01T04:00:00
SET058595,PAY058693,23497,23497,settled,2026-08-24T15:00:00
SET058596,PAY058694,10388,10388,settled,2026-08-30T10:00:00
SET058597,PAY058695,14611,14611,settled,2026-08-11T09:00:00
SET058598,PAY058696,32521,32521,settled,2026-08-27T16:00:00
SET058599,PAY058697,39821,39821,settled,2026-08-08T06:00:00
SET058600,PAY058698,41320,41320,settled,2026-08-22T06:00:00
SET058601,PAY058699,15062,15062,settled,2026-08-08T08:00:00
SET058602,PAY058700,24004,24004,settled,2026-08-15T09:00:00
SET058603,PAY058701,2424,2424,settled,2026-08-31T15:00:00
SET058604,PAY058702,6296,6296,settled,2026-08-27T07:00:00
SET058605,PAY058703,13752,13752,settled,2026-09-04T11:00:00
SET058606,PAY058704,15161,15161,settled,2026-08-22T10:00:00
SET058607,PAY058705,8496,8496,settled,2026-08-19T00:00:00
SET058608,PAY058706,25095,25095,settled,2026-08-11T18:00:00
SET058609,PAY058707,39874,39874,settled,2026-08-13T00:00:00
SET058610,PAY058708,46798,46798,settled,2026-08-08T01:00:00
SET058611,PAY058709,16999,16999,settled,2026-08-13T06:00:00
SET058612,PAY058710,32493,32493,settled,2026-08-11T01:00:00
SET058613,PAY058711,34287,34287,settled,2026-08-30T07:00:00
SET058614,PAY058712,36019,36019,settled,2026-08-19T06:00:00
SET058615,PAY058713,24502,24502,settled,2026-08-06T23:00:00
SET058616,PAY058714,43543,43543,settled,2026-08-14T10:00:00
SET058617,PAY058715,37905,37905,settled,2026-08-24T04:00:00
SET058618,PAY058716,37379,37379,settled,2026-08-19T10:00:00
SET058619,PAY058717,11441,11441,settled,2026-08-26T13:00:00
SET058620,PAY058718,45615,45615,settled,2026-08-23T18:00:00
SET058621,PAY058719,18578,18578,settled,2026-08-16T22:00:00
SET058622,PAY058720,3106,3106,settled,2026-08-18T19:00:00
SET058623,PAY058721,2378,2378,settled,2026-09-02T01:00:00
SET058624,PAY058722,11226,11226,settled,2026-08-21T13:00:00
SET058625,PAY058723,36521,36521,settled,2026-09-04T04:00:00
SET058626,PAY058724,1658,1658,settled,2026-08-20T12:00:00
SET058627,PAY058725,8023,8023,settled,2026-08-08T06:00:00
SET058628,PAY058726,15981,15981,settled,2026-08-11T17:00:00
SET058629,PAY058727,32879,32879,settled,2026-08-23T12:00:00
SET058630,PAY058728,43141,43141,settled,2026-08-26T00:00:00
SET058631,PAY058729,14271,14271,settled,2026-08-10T19:00:00
SET058632,PAY058730,44453,44453,settled,2026-08-14T03:00:00
SET058633,PAY058731,23798,23798,settled,2026-08-28T21:00:00
SET058634,PAY058732,27762,27762,settled,2026-08-31T23:00:00
SET058635,PAY058733,3047,3047,settled,2026-08-08T01:00:00
SET058636,PAY058734,12401,12401,settled,2026-08-11T08:00:00
SET058637,PAY058735,39762,39762,settled,2026-08-21T04:00:00
SET058638,PAY058736,11254,11254,settled,2026-08-11T04:00:00
SET058639,PAY058737,33644,33644,settled,2026-09-03T11:00:00
SET058640,PAY058738,20570,20570,settled,2026-09-02T18:00:00
SET058641,PAY058739,42026,42026,settled,2026-08-24T01:00:00
SET058642,PAY058740,23136,23136,settled,2026-08-13T19:00:00
SET058643,PAY058741,44289,44289,settled,2026-08-24T20:00:00
SET058644,PAY058742,28839,28839,settled,2026-08-12T22:00:00
SET058645,PAY058743,7955,7955,settled,2026-08-16T10:00:00
SET058646,PAY058744,5482,5482,settled,2026-08-23T19:00:00
SET058647,PAY058745,12840,12840,settled,2026-08-16T06:00:00
SET058648,PAY058746,1901,1901,settled,2026-08-30T09:00:00
SET058649,PAY058747,22407,22407,settled,2026-09-04T09:00:00
SET058650,PAY058748,18687,18687,settled,2026-08-20T21:00:00
SET058651,PAY058749,26496,26496,settled,2026-08-14T01:00:00
SET058652,PAY058750,39240,39240,settled,2026-08-19T12:00:00
SET058653,PAY058751,38992,38992,settled,2026-08-17T02:00:00
SET058654,PAY058752,22521,22521,settled,2026-08-14T15:00:00
SET058655,PAY058753,42327,42327,settled,2026-08-24T13:00:00
SET058656,PAY058754,2592,2592,settled,2026-08-27T21:00:00
SET058657,PAY058755,17861,17861,settled,2026-09-01T20:00:00
SET058658,PAY058756,9964,9964,settled,2026-08-16T04:00:00
SET058659,PAY058757,17255,17255,settled,2026-08-16T12:00:00
SET058660,PAY058758,31925,31925,settled,2026-08-22T10:00:00
SET058661,PAY058759,12222,12222,settled,2026-08-15T12:00:00
SET058662,PAY058760,19064,19064,settled,2026-08-11T09:00:00
SET058663,PAY058761,7797,7797,settled,2026-08-31T08:00:00
SET058664,PAY058762,41645,41645,settled,2026-08-29T11:00:00
SET058665,PAY058763,17603,17603,settled,2026-08-15T03:00:00
SET058666,PAY058764,10584,10584,settled,2026-08-14T16:00:00
SET058667,PAY058765,9633,9633,settled,2026-08-14T04:00:00
SET058668,PAY058766,44564,44564,settled,2026-08-20T02:00:00
SET058669,PAY058767,32782,32782,settled,2026-09-01T23:00:00
SET058670,PAY058768,39950,39950,settled,2026-08-15T23:00:00
SET058671,PAY058769,19746,19746,settled,2026-09-01T05:00:00
SET058672,PAY058770,2282,2282,settled,2026-08-22T02:00:00
SET058673,PAY058771,39713,39713,settled,2026-08-24T02:00:00
SET058674,PAY058772,42267,42267,settled,2026-08-27T11:00:00
SET058675,PAY058773,37651,37651,settled,2026-09-02T04:00:00
SET058676,PAY058774,3883,3620,settled,2026-08-19T06:00:00
SET058677,PAY058775,10515,10515,settled,2026-08-23T03:00:00
SET058678,PAY058776,11898,11898,settled,2026-08-17T00:00:00
SET058679,PAY058777,30964,30964,settled,2026-08-15T06:00:00
SET058680,PAY058778,31479,31479,settled,2026-08-27T22:00:00
SET058681,PAY058779,35684,35684,settled,2026-08-09T23:00:00
SET058682,PAY058780,23748,23748,settled,2026-08-06T13:00:00
SET058683,PAY058781,42352,42352,settled,2026-08-27T21:00:00
SET058684,PAY058782,9314,9314,settled,2026-08-17T05:00:00
SET058685,PAY058783,32188,32188,settled,2026-08-18T15:00:00
SET058686,PAY058784,7785,7785,settled,2026-08-16T07:00:00
SET058687,PAY058785,28333,28333,settled,2026-08-26T08:00:00
SET058688,PAY058786,11668,11668,settled,2026-08-16T18:00:00
SET058689,PAY058787,6796,6796,settled,2026-08-12T13:00:00
SET058690,PAY058788,41828,41828,settled,2026-08-27T15:00:00
SET058691,PAY058789,29594,29594,settled,2026-08-30T23:00:00
SET058692,PAY058790,27800,27800,settled,2026-08-13T20:00:00
SET058693,PAY058791,35733,35733,settled,2026-08-13T06:00:00
SET058694,PAY058792,28532,28532,settled,2026-08-23T22:00:00
SET058695,PAY058793,6605,6605,settled,2026-08-07T11:00:00
SET058696,PAY058794,23792,23792,settled,2026-08-08T20:00:00
SET058697,PAY058795,22154,22154,settled,2026-08-21T08:00:00
SET058698,PAY058796,1585,1585,settled,2026-08-30T16:00:00
SET058699,PAY058797,19256,19256,settled,2026-08-25T21:00:00
SET058700,PAY058798,4491,4491,settled,2026-09-04T11:00:00
SET058701,PAY058799,39832,39832,settled,2026-08-30T14:00:00
SET058702,PAY058800,40783,40783,settled,2026-08-13T23:00:00
SET058703,PAY058801,26525,26525,settled,2026-09-03T22:00:00
SET058704,PAY058802,15678,15678,settled,2026-08-12T22:00:00
SET058705,PAY058803,41073,41073,settled,2026-08-08T16:00:00
SET058706,PAY058804,27616,27616,settled,2026-08-23T20:00:00
SET058707,PAY058805,33807,33807,settled,2026-08-14T04:00:00
SET058708,PAY058806,21282,21282,settled,2026-08-15T03:00:00
SET058709,PAY058807,21976,21976,settled,2026-08-25T07:00:00
SET058710,PAY058808,5409,5409,settled,2026-08-26T23:00:00
SET058711,PAY058809,15545,15545,settled,2026-08-13T05:00:00
SET058712,PAY058810,35311,35311,settled,2026-08-11T02:00:00
SET058713,PAY058811,17572,17572,settled,2026-08-27T16:00:00
SET058714,PAY058812,12368,12368,settled,2026-08-25T16:00:00
SET058715,PAY058813,18725,18725,settled,2026-08-29T11:00:00
SET058716,PAY058814,7917,7917,settled,2026-08-28T15:00:00
SET058717,PAY058815,11705,11705,settled,2026-08-24T05:00:00
SET058718,PAY058816,30757,30757,settled,2026-08-28T20:00:00
SET058719,PAY058817,7280,7280,settled,2026-08-20T22:00:00
SET058720,PAY058818,27397,27397,settled,2026-08-09T08:00:00
SET058721,PAY058819,21022,21022,settled,2026-09-02T15:00:00
SET058722,PAY058820,14352,14352,settled,2026-08-28T12:00:00
SET058723,PAY058821,6699,6699,settled,2026-08-23T09:00:00
SET058724,PAY058822,21874,21874,settled,2026-09-02T02:00:00
SET058725,PAY058823,35365,35365,settled,2026-08-17T07:00:00
SET058726,PAY058824,17075,17075,settled,2026-08-07T09:00:00
SET058727,PAY058825,27313,27313,settled,2026-09-02T13:00:00
SET058728,PAY058826,37548,37548,settled,2026-08-07T01:00:00
SET058729,PAY058827,10759,10759,settled,2026-08-31T20:00:00
SET058730,PAY058828,5148,5148,settled,2026-08-07T02:00:00
SET058731,PAY058829,8562,8562,settled,2026-08-13T16:00:00
SET058732,PAY058830,42980,42980,settled,2026-08-15T18:00:00
SET058733,PAY058831,-1070,-1070,settled,2026-08-17T22:00:00
SET058734,PAY058832,8899,8899,settled,2026-08-12T08:00:00
SET058735,PAY058833,15754,15754,settled,2026-08-30T08:00:00
SET058736,PAY058834,41137,41137,settled,2026-08-26T22:00:00
SET058737,PAY058835,20443,20443,settled,2026-08-08T11:00:00
SET058738,PAY058836,39468,39468,settled,2026-08-22T11:00:00
SET058739,PAY058837,-1931,-1931,settled,2026-08-20T22:00:00
SET058740,PAY058838,26364,26364,settled,2026-09-01T22:00:00
SET058741,PAY058839,44244,44244,settled,2026-09-04T03:00:00
SET058742,PAY058840,1724,1724,settled,2026-09-03T22:00:00
SET058743,PAY058841,21742,21742,settled,2026-08-10T19:00:00
SET058744,PAY058842,24862,24862,settled,2026-08-21T11:00:00
SET058745,PAY058843,46406,46406,settled,2026-08-25T03:00:00
SET058746,PAY058844,41249,41249,settled,2026-08-09T02:00:00
SET058747,PAY058845,7084,7084,settled,2026-08-19T01:00:00
SET058748,PAY058846,4595,4595,settled,2026-08-27T00:00:00
SET058749,PAY058847,6552,6552,settled,2026-08-28T09:00:00
SET058750,PAY058848,27092,27092,settled,2026-08-27T22:00:00
SET058751,PAY058849,29317,29317,settled,2026-08-19T21:00:00
SET058752,PAY058850,16681,16681,settled,2026-08-30T13:00:00
SET058753,PAY058851,28567,28567,settled,2026-08-20T09:00:00
SET058754,PAY058852,7118,7118,settled,2026-09-02T01:00:00
SET058755,PAY058853,1017,1017,settled,2026-08-20T19:00:00
SET058756,PAY058854,29140,29140,settled,2026-09-02T15:00:00
SET058757,PAY058855,19540,19540,settled,2026-09-02T02:00:00
SET058758,PAY058856,33498,33498,settled,2026-08-09T12:00:00
SET058759,PAY058857,35602,35602,settled,2026-08-30T17:00:00
SET058760,PAY058858,14351,14351,settled,2026-08-15T05:00:00
SET058761,PAY058859,1512,1512,settled,2026-08-11T10:00:00
SET058762,PAY058860,18012,18012,settled,2026-09-04T02:00:00
SET058763,PAY058861,31564,31564,settled,2026-08-09T17:00:00
SET058764,PAY058862,28734,28734,settled,2026-08-26T20:00:00
SET058765,PAY058863,19176,19176,settled,2026-08-16T01:00:00
SET058766,PAY058864,24991,24991,settled,2026-09-03T07:00:00
SET058767,PAY058865,38059,38059,settled,2026-08-09T00:00:00
SET058768,PAY058866,36118,36118,settled,2026-08-29T14:00:00
SET058769,PAY058867,30492,30492,settled,2026-08-13T03:00:00
SET058770,PAY058868,28320,28320,settled,2026-08-14T15:00:00
SET058771,PAY058869,19905,19905,settled,2026-08-24T07:00:00
SET058772,PAY058870,31759,31759,settled,2026-08-13T12:00:00
SET058773,PAY058871,40396,40396,settled,2026-08-09T05:00:00
SET058774,PAY058872,32002,32002,settled,2026-08-08T19:00:00
SET058775,PAY058873,24600,24600,settled,2026-08-21T17:00:00
SET058776,PAY058874,42877,42877,settled,2026-08-07T13:00:00
SET058777,PAY058875,21873,21873,settled,2026-08-29T12:00:00
SET058778,PAY058876,1686,1686,settled,2026-08-30T03:00:00
SET058779,PAY058877,4221,4221,settled,2026-08-22T03:00:00
SET058780,PAY058878,37202,37202,settled,2026-08-07T21:00:00
SET058781,PAY058879,33708,33708,settled,2026-08-24T09:00:00
SET058782,PAY058880,14487,14487,settled,2026-08-26T15:00:00
SET058783,PAY058881,24117,24117,settled,2026-08-21T22:00:00
SET058784,PAY058882,42025,42025,settled,2026-09-04T11:00:00
SET058785,PAY058883,8388,8388,settled,2026-08-21T20:00:00
SET058786,PAY058884,36838,36838,settled,2026-08-29T12:00:00
SET058787,PAY058885,41007,41007,settled,2026-08-27T07:00:00
SET058788,PAY058886,27729,27729,settled,2026-08-29T12:00:00
SET058789,PAY058887,31144,31144,settled,2026-09-03T06:00:00
SET058790,PAY058888,46037,46037,settled,2026-08-17T03:00:00
SET058791,PAY058889,16328,16328,settled,2026-08-19T03:00:00
SET058792,PAY058890,18641,18641,settled,2026-08-10T04:00:00
SET058793,PAY058891,19686,19686,settled,2026-08-20T06:00:00
SET058794,PAY058892,28393,28393,settled,2026-08-24T11:00:00
SET058795,PAY058893,5976,5976,settled,2026-08-08T07:00:00
SET058796,PAY058894,12243,12243,settled,2026-08-31T13:00:00
SET058797,PAY058895,30187,30187,settled,2026-09-04T02:00:00
SET058798,PAY058896,32939,32939,settled,2026-08-18T12:00:00
SET058799,PAY058897,13354,13354,settled,2026-08-15T10:00:00
SET058800,PAY058898,13354,13354,settled,2026-08-15T10:00:00
SET058801,PAY058899,3855,3855,settled,2026-08-21T14:00:00
SET058802,PAY058900,32341,32341,settled,2026-09-01T05:00:00
SET058803,PAY058901,24877,24877,settled,2026-08-14T11:00:00
SET058804,PAY058902,18055,18055,settled,2026-08-28T09:00:00
SET058805,PAY058903,38843,38843,settled,2026-09-01T05:00:00
SET058806,PAY058904,35972,35972,settled,2026-08-17T13:00:00
SET058807,PAY058905,28792,28792,settled,2026-09-03T20:00:00
SET058808,PAY058906,13171,13171,settled,2026-08-24T01:00:00
SET058809,PAY058907,44240,44240,settled,2026-08-20T03:00:00
SET058810,PAY058908,4356,4356,settled,2026-09-01T08:00:00
SET058811,PAY058909,6791,6791,settled,2026-08-10T17:00:00
SET058812,PAY058910,9723,9723,settled,2026-09-03T03:00:00
SET058813,PAY058911,7751,7751,settled,2026-08-06T18:00:00
SET058814,PAY058912,3946,3946,settled,2026-09-03T03:00:00
SET058815,PAY058913,45232,45232,settled,2026-08-08T05:00:00
